site,year,month,day,hour,temp,rh_avg,rain_mm,fog_ml
sauc,2011,6,6,19,9.99,95.7,0,0
sauc,2011,6,6,19,9.79,96.4,0,0
sauc,2011,6,6,19,9.61,96.8,0,0
sauc,2011,6,6,19,9.42,97.1,0,0
sauc,2011,6,6,20,9.29,97.1,0,0
sauc,2011,6,6,20,9.19,97,0,0
sauc,2011,6,6,20,9.15,96.4,0,0
sauc,2011,6,6,20,9.08,96.4,0,0
sauc,2011,6,6,21,9.04,96.5,0,0
sauc,2011,6,6,21,8.98,96.6,0,0
sauc,2011,6,6,21,8.93,96.4,0,0
sauc,2011,6,6,21,8.9,96,0,0
sauc,2011,6,6,22,8.87,96.1,0,0
sauc,2011,6,6,22,8.84,96.3,0,0
sauc,2011,6,6,22,8.81,96.4,0,0
sauc,2011,6,6,22,8.73,96.9,0,0
sauc,2011,6,6,23,8.59,97.3,0,0
sauc,2011,6,6,23,8.53,97.6,0,0
sauc,2011,6,6,23,8.41,97.9,0,0
sauc,2011,6,6,23,8.3,98.3,0,0
sauc,2011,6,7,0,8.19,98.5,0,0
sauc,2011,6,7,0,8.1,98.5,0,0
sauc,2011,6,7,0,8.03,98.6,0,0
sauc,2011,6,7,0,7.98,98.7,0,0
sauc,2011,6,7,1,7.99,98.7,0,0
sauc,2011,6,7,1,7.96,98.6,0,0
sauc,2011,6,7,1,7.96,98.4,0,0
sauc,2011,6,7,1,7.91,98.4,0,0
sauc,2011,6,7,2,7.92,98.7,0,0
sauc,2011,6,7,2,7.92,99,0,0
sauc,2011,6,7,2,7.94,99.1,0,0
sauc,2011,6,7,2,7.86,99.2,0,0
sauc,2011,6,7,3,7.74,99.4,0,0
sauc,2011,6,7,3,7.77,99.4,0,0
sauc,2011,6,7,3,7.75,99.5,0,0
sauc,2011,6,7,3,7.76,99.5,0,0
sauc,2011,6,7,4,7.7,99.6,0,0
sauc,2011,6,7,4,7.64,99.7,0,0
sauc,2011,6,7,4,7.65,99.8,0,0
sauc,2011,6,7,4,7.61,99.9,0,0
sauc,2011,6,7,5,7.62,99.9,0,0
sauc,2011,6,7,5,7.63,100,0,0
sauc,2011,6,7,5,7.64,100,0,0
sauc,2011,6,7,5,7.6,100,0,0
sauc,2011,6,7,6,7.68,100.1,0,0
sauc,2011,6,7,6,7.75,100.1,0,0
sauc,2011,6,7,6,7.88,100.1,0,0
sauc,2011,6,7,6,7.98,100.2,0,0
sauc,2011,6,7,7,8.05,100.2,0,0
sauc,2011,6,7,7,8.11,100.2,0,0
sauc,2011,6,7,7,8.21,100.2,0,0
sauc,2011,6,7,7,8.4,100.2,0,0
sauc,2011,6,7,8,8.65,100.2,0,0
sauc,2011,6,7,8,8.81,100.3,0,0
sauc,2011,6,7,8,9.08,100.2,0,0
sauc,2011,6,7,8,9.46,100,0,0
sauc,2011,6,7,9,10.68,99.7,0,0
sauc,2011,6,7,9,12.8,99.2,0,0
sauc,2011,6,7,9,14.62,94.9,0,0
sauc,2011,6,7,9,15.27,87.1,0,0
sauc,2011,6,7,10,14.58,84.2,0,0
sauc,2011,6,7,10,13.21,85.1,0,0
sauc,2011,6,7,10,12.79,85.1,0,0
sauc,2011,6,7,10,12.95,84.4,0,0
sauc,2011,6,7,11,13.22,84.1,0,0
sauc,2011,6,7,11,13.62,82.3,0,0
sauc,2011,6,7,11,13.71,81.3,0,0
sauc,2011,6,7,11,14.06,79.2,0,0
sauc,2011,6,7,12,14.32,77.8,0,0
sauc,2011,6,7,12,13.97,80.6,0,0
sauc,2011,6,7,12,14.94,76.1,0,0
sauc,2011,6,7,12,14.9,75.6,0,0
sauc,2011,6,7,13,14.73,75.3,0,0
sauc,2011,6,7,13,14.54,76.4,0,0
sauc,2011,6,7,13,13.79,81,0,0
sauc,2011,6,7,13,13.02,85.3,0,0
sauc,2011,6,7,14,13.04,84.9,0,0
sauc,2011,6,7,14,12.45,87.2,0,0
sauc,2011,6,7,14,12.66,86.8,0,0
sauc,2011,6,7,14,12.48,87.4,0,0
sauc,2011,6,7,15,12.02,88.1,0,0
sauc,2011,6,7,15,11.15,91.5,0,0
sauc,2011,6,7,15,10.93,92.7,0,0
sauc,2011,6,7,15,10.62,93.3,0,0
sauc,2011,6,7,16,10.34,94.4,0,0
sauc,2011,6,7,16,10.19,95.1,0,0
sauc,2011,6,7,16,9.89,96.3,0,0
sauc,2011,6,7,16,9.58,97.3,0,0
sauc,2011,6,7,17,9.41,98,0,0
sauc,2011,6,7,17,9.26,98.4,0,0
sauc,2011,6,7,17,9.1,98.7,0,0
sauc,2011,6,7,17,8.95,99,0,0
sauc,2011,6,7,18,8.86,99.2,0,0
sauc,2011,6,7,18,8.76,99.3,0,0
sauc,2011,6,7,18,8.67,99.5,0,0
sauc,2011,6,7,18,8.58,99.6,0,0
sauc,2011,6,7,19,8.56,99.7,0,0
sauc,2011,6,7,19,8.49,99.7,0,0
sauc,2011,6,7,19,8.43,99.9,0,0
sauc,2011,6,7,19,8.37,99.9,0,0
sauc,2011,6,7,20,8.3,100,0,0
sauc,2011,6,7,20,8.26,100,0,0
sauc,2011,6,7,20,8.19,100.1,0,0
sauc,2011,6,7,20,8.17,100.1,0,0
sauc,2011,6,7,21,8.14,100.2,0,0
sauc,2011,6,7,21,8.06,100.2,0,0
sauc,2011,6,7,21,7.98,100.3,0,0
sauc,2011,6,7,21,7.92,100.3,0,0
sauc,2011,6,7,22,7.82,100.3,0,0
sauc,2011,6,7,22,7.78,100.3,0,0
sauc,2011,6,7,22,7.73,100.4,0,0
sauc,2011,6,7,22,7.68,100.4,0,0
sauc,2011,6,7,23,7.65,100.4,0,0
sauc,2011,6,7,23,7.64,100.5,0,0
sauc,2011,6,7,23,7.58,100.5,0,4.714
sauc,2011,6,7,23,7.5,100.5,0,0
sauc,2011,6,8,0,7.48,100.5,0,0
sauc,2011,6,8,0,7.39,100.6,0,0
sauc,2011,6,8,0,7.31,100.6,0,0
sauc,2011,6,8,0,7.27,100.6,0,0
sauc,2011,6,8,1,7.19,100.6,0,0
sauc,2011,6,8,1,7.11,100.6,0,0
sauc,2011,6,8,1,7.02,100.6,0,0
sauc,2011,6,8,1,6.95,100.6,0,4.714
sauc,2011,6,8,2,6.788,100.7,0,0
sauc,2011,6,8,2,6.725,100.7,0,0
sauc,2011,6,8,2,6.712,100.7,0,0
sauc,2011,6,8,2,6.653,100.7,0,4.714
sauc,2011,6,8,3,6.5,100.7,0,0
sauc,2011,6,8,3,6.419,100.7,0,0
sauc,2011,6,8,3,6.284,100.7,0,4.714
sauc,2011,6,8,3,6.208,100.8,0,0
sauc,2011,6,8,4,6.127,100.8,0,0
sauc,2011,6,8,4,6.11,100.8,0,0
sauc,2011,6,8,4,6.073,100.8,0,4.714
sauc,2011,6,8,4,6.065,100.8,0,0
sauc,2011,6,8,5,6.006,100.8,0,0
sauc,2011,6,8,5,5.966,100.8,0,4.714
sauc,2011,6,8,5,5.938,100.8,0,0
sauc,2011,6,8,5,5.907,100.8,0,0
sauc,2011,6,8,6,5.875,100.8,0,0
sauc,2011,6,8,6,5.902,100.8,0,4.714
sauc,2011,6,8,6,5.956,100.8,0,0
sauc,2011,6,8,6,6.055,100.8,0,0
sauc,2011,6,8,7,6.095,100.8,0,4.714
sauc,2011,6,8,7,6.212,100.8,0,0
sauc,2011,6,8,7,6.208,100.9,0,0
sauc,2011,6,8,7,6.275,100.9,0,4.714
sauc,2011,6,8,8,6.361,100.9,0,0
sauc,2011,6,8,8,6.446,100.8,0,0
sauc,2011,6,8,8,6.392,100.9,0.1,4.714
sauc,2011,6,8,8,6.491,100.9,0,0
sauc,2011,6,8,9,6.599,100.9,0,4.714
sauc,2011,6,8,9,6.514,100.9,0,4.714
sauc,2011,6,8,9,6.55,100.9,0,0
sauc,2011,6,8,9,6.725,100.9,0,4.714
sauc,2011,6,8,10,6.541,100.9,0,4.714
sauc,2011,6,8,10,6.631,100.9,0,0
sauc,2011,6,8,10,6.869,100.9,0,4.714
sauc,2011,6,8,10,7.03,100.8,0,0
sauc,2011,6,8,11,6.938,100.8,0,4.714
sauc,2011,6,8,11,6.998,100.8,0,4.714
sauc,2011,6,8,11,7.13,100.8,0,0
sauc,2011,6,8,11,7.01,100.8,0,4.714
sauc,2011,6,8,12,7.19,100.8,0,0
sauc,2011,6,8,12,7.16,100.8,0,4.714
sauc,2011,6,8,12,7.08,100.8,0,0
sauc,2011,6,8,12,6.862,100.8,0,0
sauc,2011,6,8,13,6.524,100.9,0,4.714
sauc,2011,6,8,13,6.304,100.9,0,0
sauc,2011,6,8,13,6.26,100.8,0,0
sauc,2011,6,8,13,6.21,100.9,0,0
sauc,2011,6,8,14,6.278,100.8,0,0
sauc,2011,6,8,14,6.188,100.8,0,0
sauc,2011,6,8,14,6.156,100.7,0,0
sauc,2011,6,8,14,6.138,100.7,0,0
sauc,2011,6,8,15,6.291,100.6,0,0
sauc,2011,6,8,15,6.413,100.3,0,0
sauc,2011,6,8,15,6.574,99.3,0,0
sauc,2011,6,8,15,6.718,97.4,0,0
sauc,2011,6,8,16,7.38,94.4,0,0
sauc,2011,6,8,16,7.85,92.6,0,0
sauc,2011,6,8,16,8.62,91,0,0
sauc,2011,6,8,16,8.59,91.5,0,0
sauc,2011,6,8,17,8.31,93.8,0,0
sauc,2011,6,8,17,7.97,95.5,0,0
sauc,2011,6,8,17,7.67,96.2,0,0
sauc,2011,6,8,17,7.3,97.3,0,0
sauc,2011,6,8,18,7.03,98,0,0
sauc,2011,6,8,18,6.881,98.4,0,0
sauc,2011,6,8,18,6.705,98.7,0,0
sauc,2011,6,8,18,6.613,98.9,0,0
sauc,2011,6,8,19,6.508,99,0,0
sauc,2011,6,8,19,6.405,99.3,0,0
sauc,2011,6,8,19,6.338,99.4,0,0
sauc,2011,6,8,19,6.235,99.6,0,0
sauc,2011,6,8,20,6.172,99.7,0,0
sauc,2011,6,8,20,6.122,99.8,0,0
sauc,2011,6,8,20,6.046,99.9,0,0
sauc,2011,6,8,20,6.001,99.9,0,0
sauc,2011,6,8,21,5.96,99.9,0,0
sauc,2011,6,8,21,5.87,100,0,0
sauc,2011,6,8,21,5.875,100.1,0,0
sauc,2011,6,8,21,5.798,100.2,0,0
sauc,2011,6,8,22,5.749,100.2,0,0
sauc,2011,6,8,22,5.695,100.3,0,0
sauc,2011,6,8,22,5.668,100.4,0,0
sauc,2011,6,8,22,5.642,100.4,0,0
sauc,2011,6,8,23,5.609,100.4,0,0
sauc,2011,6,8,23,5.578,100.4,0,0
sauc,2011,6,8,23,5.574,100.5,0,0
sauc,2011,6,8,23,5.559,100.5,0,0
sauc,2011,6,9,0,5.591,100.6,0,0
sauc,2011,6,9,0,5.568,100.5,0,0
sauc,2011,6,9,0,5.545,100.6,0,0
sauc,2011,6,9,0,5.482,100.6,0,0
sauc,2011,6,9,1,5.46,100.6,0,0
sauc,2011,6,9,1,5.352,100.6,0,0
sauc,2011,6,9,1,5.266,100.6,0,0
sauc,2011,6,9,1,5.259,100.7,0,0
sauc,2011,6,9,2,5.31,100.7,0,0
sauc,2011,6,9,2,5.353,100.7,0,0
sauc,2011,6,9,2,5.378,100.7,0,0
sauc,2011,6,9,2,5.402,100.7,0,0
sauc,2011,6,9,3,5.44,100.7,0,0
sauc,2011,6,9,3,5.443,100.7,0,0
sauc,2011,6,9,3,5.444,100.7,0,0
sauc,2011,6,9,3,5.349,100.8,0,0
sauc,2011,6,9,4,5.316,100.7,0,0
sauc,2011,6,9,4,5.26,100.8,0,0
sauc,2011,6,9,4,5.23,100.8,0,0
sauc,2011,6,9,4,5.216,100.8,0,0
sauc,2011,6,9,5,5.045,100.8,0,0
sauc,2011,6,9,5,4.938,100.8,0,0
sauc,2011,6,9,5,4.892,100.8,0,0
sauc,2011,6,9,5,4.834,100.8,0,0
sauc,2011,6,9,6,4.857,100.8,0,0
sauc,2011,6,9,6,4.812,100.8,0,0
sauc,2011,6,9,6,4.729,100.9,0,0
sauc,2011,6,9,6,4.7,100.8,0,0
sauc,2011,6,9,7,4.657,100.8,0,0
sauc,2011,6,9,7,4.62,100.9,0,0
sauc,2011,6,9,7,4.557,100.8,0,0
sauc,2011,6,9,7,4.341,100.8,0,0
sauc,2011,6,9,8,4.305,100.8,0,0
sauc,2011,6,9,8,4.305,100.8,0,0
sauc,2011,6,9,8,4.363,100.6,0,0
sauc,2011,6,9,8,4.462,100.4,0,0
sauc,2011,6,9,9,4.507,99.9,0,0
sauc,2011,6,9,9,4.516,98.8,0,0
sauc,2011,6,9,9,4.575,97.9,0,0
sauc,2011,6,9,9,4.633,97,0,0
sauc,2011,6,9,10,4.845,96.2,0,0
sauc,2011,6,9,10,5.247,95.5,0,0
sauc,2011,6,9,10,5.589,96,0,0
sauc,2011,6,9,10,6.35,94.7,0,0
sauc,2011,6,9,11,7.27,93.4,0,0
sauc,2011,6,9,11,8.39,92.3,0,0
sauc,2011,6,9,11,9.33,90.9,0,0
sauc,2011,6,9,11,10.4,88.7,0,0
sauc,2011,6,9,12,11.25,87,0,0
sauc,2011,6,9,12,12.17,85.2,0,0
sauc,2011,6,9,12,13.08,84.5,0,0
sauc,2011,6,9,12,14.11,81.1,0,0
sauc,2011,6,9,13,14.48,79,0,0
sauc,2011,6,9,13,13.67,78.5,0,0
sauc,2011,6,9,13,12.97,80.2,0,0
sauc,2011,6,9,13,12.13,83,0,0
sauc,2011,6,9,14,12.12,82.6,0,0
sauc,2011,6,9,14,11.93,82.2,0,0
sauc,2011,6,9,14,11.21,84.1,0,0
sauc,2011,6,9,14,10.84,86,0,0
sauc,2011,6,9,15,10.73,86.9,0,0
sauc,2011,6,9,15,10.84,87.1,0,0
sauc,2011,6,9,15,10.6,88.3,0,0
sauc,2011,6,9,15,10.7,88.4,0,0
sauc,2011,6,9,16,10.51,88.6,0,0
sauc,2011,6,9,16,9.9,91.2,0,0
sauc,2011,6,9,16,9.61,93,0,0
sauc,2011,6,9,16,9.17,94.8,0,0
sauc,2011,6,9,17,8.75,96,0,0
sauc,2011,6,9,17,8.35,97.4,0,0
sauc,2011,6,9,17,8.07,98.2,0,0
sauc,2011,6,9,17,7.8,98.7,0,0
sauc,2011,6,9,18,7.61,99.1,0,0
sauc,2011,6,9,18,7.47,99.4,0,0
sauc,2011,6,9,18,7.38,99.6,0,0
sauc,2011,6,9,18,7.25,99.7,0,0
sauc,2011,6,9,19,7.07,99.8,0,0
sauc,2011,6,9,19,6.963,100,0,0
sauc,2011,6,9,19,6.833,100,0,0
sauc,2011,6,9,19,6.77,100.1,0,0
sauc,2011,6,9,20,6.725,100.2,0,0
sauc,2011,6,9,20,6.631,100.2,0,0
sauc,2011,6,9,20,6.568,100.3,0,0
sauc,2011,6,9,20,6.496,100.3,0,0
sauc,2011,6,9,21,6.478,100.4,0,0
sauc,2011,6,9,21,6.446,100.4,0,0
sauc,2011,6,9,21,6.392,100.4,0,0
sauc,2011,6,9,21,6.347,100.4,0,0
sauc,2011,6,9,22,6.329,100.5,0,0
sauc,2011,6,9,22,6.266,100.5,0,0
sauc,2011,6,9,22,6.23,100.5,0,0
sauc,2011,6,9,22,6.154,100.5,0,0
sauc,2011,6,9,23,6.14,100.6,0,0
sauc,2011,6,9,23,6.064,100.6,0,0
sauc,2011,6,9,23,6.028,100.6,0,0
sauc,2011,6,9,23,6.032,100.6,0,0
sauc,2011,6,10,0,5.969,100.7,0,0
sauc,2011,6,10,0,5.911,100.7,0,0
sauc,2011,6,10,0,5.866,100.7,0,0
sauc,2011,6,10,0,5.866,100.7,0,0
sauc,2011,6,10,1,5.825,100.7,0,4.714
sauc,2011,6,10,1,5.785,100.7,0,0
sauc,2011,6,10,1,5.807,100.7,0,0
sauc,2011,6,10,1,5.762,100.7,0,0
sauc,2011,6,10,2,5.722,100.8,0,4.714
sauc,2011,6,10,2,5.677,100.8,0,4.714
sauc,2011,6,10,2,5.677,100.8,0,0
sauc,2011,6,10,2,5.69,100.8,0,4.714
sauc,2011,6,10,3,5.713,100.8,0,4.714
sauc,2011,6,10,3,5.735,100.8,0,0
sauc,2011,6,10,3,5.794,100.8,0,4.714
sauc,2011,6,10,3,5.807,100.8,0,4.714
sauc,2011,6,10,4,5.812,100.8,0,4.714
sauc,2011,6,10,4,5.722,100.8,0,4.714
sauc,2011,6,10,4,5.362,100.8,0,9.428
sauc,2011,6,10,4,5.223,100.9,0,4.714
sauc,2011,6,10,5,5.124,100.8,0,4.714
sauc,2011,6,10,5,4.966,100.9,0,9.428
sauc,2011,6,10,5,4.948,100.9,0,4.714
sauc,2011,6,10,5,4.926,100.9,0,4.714
sauc,2011,6,10,6,4.89,100.9,0,4.714
sauc,2011,6,10,6,4.822,100.9,0,4.714
sauc,2011,6,10,6,4.768,100.9,0,4.714
sauc,2011,6,10,6,4.737,100.9,0,4.714
sauc,2011,6,10,7,4.75,100.9,0,4.714
sauc,2011,6,10,7,4.791,100.9,0,0
sauc,2011,6,10,7,4.8,100.9,0,4.714
sauc,2011,6,10,7,4.795,100.9,0,0
sauc,2011,6,10,8,4.75,100.9,0,0
sauc,2011,6,10,8,4.795,100.9,0,4.714
sauc,2011,6,10,8,4.84,100.9,0,0
sauc,2011,6,10,8,5.101,100.9,0,0
sauc,2011,6,10,9,5.299,100.9,0,0
sauc,2011,6,10,9,5.133,100.9,0,4.714
sauc,2011,6,10,9,5.23,100.8,0,0
sauc,2011,6,10,9,5.362,100.8,0,0
sauc,2011,6,10,10,5.313,100.8,0,0
sauc,2011,6,10,10,5.379,100.8,0,0
sauc,2011,6,10,10,4.538,100.8,0,4.714
sauc,2011,6,10,10,3.35,100.9,0,0
sauc,2011,6,10,11,2.816,100.9,0,0
sauc,2011,6,10,11,2.814,100.9,0,0
sauc,2011,6,10,11,2.781,100.9,0,0
sauc,2011,6,10,11,2.787,100.9,0,0
sauc,2011,6,10,12,2.743,100.9,0,0
sauc,2011,6,10,12,2.968,100.9,0,0
sauc,2011,6,10,12,3.355,100.9,0,0
sauc,2011,6,10,12,3.764,100.8,0,0
sauc,2011,6,10,13,3.984,100.7,0,0
sauc,2011,6,10,13,3.641,100.6,0,0
sauc,2011,6,10,13,3.109,100.4,0,0
sauc,2011,6,10,13,2.689,100.1,0,0
sauc,2011,6,10,14,2.45,99.3,0,0
sauc,2011,6,10,14,2.423,97.9,0,0
sauc,2011,6,10,14,2.464,97,0,0
sauc,2011,6,10,14,3.182,96.4,0,0
sauc,2011,6,10,15,3.687,96.3,0,0
sauc,2011,6,10,15,3.636,97.2,0,0
sauc,2011,6,10,15,3.979,96.6,0,0
sauc,2011,6,10,15,4.218,95.6,0,0
sauc,2011,6,10,16,5.419,95.1,0,0
sauc,2011,6,10,16,6.102,95.2,0,0
sauc,2011,6,10,16,6.246,95.4,0,0
sauc,2011,6,10,16,6.183,96.1,0,0
sauc,2011,6,10,17,6.26,96.3,0,0
sauc,2011,6,10,17,6.395,95.6,0,0
sauc,2011,6,10,17,6.57,95.4,0,0
sauc,2011,6,10,17,6.52,95.7,0,0
sauc,2011,6,10,18,6.363,96.5,0,0
sauc,2011,6,10,18,6.13,97.4,0,0
sauc,2011,6,10,18,5.898,98,0,0
sauc,2011,6,10,18,5.746,98.4,0,0
sauc,2011,6,10,19,5.586,98.8,0,0
sauc,2011,6,10,19,5.456,99.2,0,0
sauc,2011,6,10,19,5.322,99.4,0,0
sauc,2011,6,10,19,5.2,99.6,0,0
sauc,2011,6,10,20,5.137,99.7,0,0
sauc,2011,6,10,20,5.034,99.8,0,0
sauc,2011,6,10,20,4.98,99.9,0,0
sauc,2011,6,10,20,4.894,100,0,0
sauc,2011,6,10,21,4.845,100.1,0,0
sauc,2011,6,10,21,4.8,100.2,0,0
sauc,2011,6,10,21,4.764,100.3,0,0
sauc,2011,6,10,21,4.701,100.4,0,0
sauc,2011,6,10,22,4.647,100.4,0,0
sauc,2011,6,10,22,4.498,100.4,0,0
sauc,2011,6,10,22,4.431,100.5,0,0
sauc,2011,6,10,22,4.456,100.5,0,0
sauc,2011,6,10,23,4.495,100.4,0,0
sauc,2011,6,10,23,4.514,100.4,0,0
sauc,2011,6,10,23,4.51,100.4,0,0
sauc,2011,6,10,23,4.402,100.5,0,0
sauc,2011,6,11,0,4.356,100.4,0,0
sauc,2011,6,11,0,4.312,100.4,0,0
sauc,2011,6,11,0,4.312,100.4,0,0
sauc,2011,6,11,0,4.267,100.4,0,0
sauc,2011,6,11,1,4.173,100.4,0,0
sauc,2011,6,11,1,4.134,100.4,0,0
sauc,2011,6,11,1,4.138,100.4,0,0
sauc,2011,6,11,1,4.157,100.5,0,0
sauc,2011,6,11,2,4.176,100.5,0,0
sauc,2011,6,11,2,4.132,100.5,0,0
sauc,2011,6,11,2,4.163,100.5,0,0
sauc,2011,6,11,2,4.134,100.5,0,0
sauc,2011,6,11,3,4.107,100.5,0,0
sauc,2011,6,11,3,4.097,100.5,0,0
sauc,2011,6,11,3,4.053,100.5,0,0
sauc,2011,6,11,3,4.082,100.5,0,0
sauc,2011,6,11,4,4.054,100.5,0,0
sauc,2011,6,11,4,4.09,100.5,0,0
sauc,2011,6,11,4,4.036,100.5,0,0
sauc,2011,6,11,4,3.996,100.5,0,0
sauc,2011,6,11,5,4.014,100.5,0,0
sauc,2011,6,11,5,3.97,100.5,0,0
sauc,2011,6,11,5,3.934,100.5,0,0
sauc,2011,6,11,5,3.987,100.5,0,0
sauc,2011,6,11,6,4.026,100.5,0,0
sauc,2011,6,11,6,4.185,100.5,0,0
sauc,2011,6,11,6,4.309,100.5,0,0
sauc,2011,6,11,6,4.438,100.5,0,0
sauc,2011,6,11,7,4.389,100.5,0,0
sauc,2011,6,11,7,4.306,100.5,0,0
sauc,2011,6,11,7,4.089,100.5,0,0
sauc,2011,6,11,7,3.968,100.5,0,0
sauc,2011,6,11,8,3.936,100.5,0,0
sauc,2011,6,11,8,3.792,100.6,0,0
sauc,2011,6,11,8,3.765,100.6,0,0
sauc,2011,6,11,8,3.702,100.6,0,0
sauc,2011,6,11,9,3.639,100.6,0,0
sauc,2011,6,11,9,3.671,100.6,0,0
sauc,2011,6,11,9,3.9,100.5,0,0
sauc,2011,6,11,9,3.905,99.9,0,0
sauc,2011,6,11,10,3.918,97.3,0,0
sauc,2011,6,11,10,4.098,94.9,0,0
sauc,2011,6,11,10,4.53,92.9,0,0
sauc,2011,6,11,10,5.668,91.1,0,0
sauc,2011,6,11,11,6.896,89.1,0,0
sauc,2011,6,11,11,7.33,90,0,0
sauc,2011,6,11,11,7.87,87.9,0,0
sauc,2011,6,11,11,8.41,86.1,0,0
sauc,2011,6,11,12,8.8,85.4,0,0
sauc,2011,6,11,12,9.05,85.4,0,0
sauc,2011,6,11,12,9.63,84.8,0,0
sauc,2011,6,11,12,9.81,85,0,0
sauc,2011,6,11,13,9.2,87.2,0,0
sauc,2011,6,11,13,8.89,88.9,0,0
sauc,2011,6,11,13,8.56,90.3,0,0
sauc,2011,6,11,13,8.39,91.5,0,0
sauc,2011,6,11,14,8.54,91.7,0,0
sauc,2011,6,11,14,8.59,92,0,0
sauc,2011,6,11,14,9.4,89.3,0,0
sauc,2011,6,11,14,10.36,85.5,0,0
sauc,2011,6,11,15,10.41,85.5,0,0
sauc,2011,6,11,15,10.82,84.7,0,0
sauc,2011,6,11,15,10.4,86.7,0,0
sauc,2011,6,11,15,10.26,87,0,0
sauc,2011,6,11,16,10.42,86.7,0,0
sauc,2011,6,11,16,9.72,90.4,0,0
sauc,2011,6,11,16,9.01,92.6,0,0
sauc,2011,6,11,16,8.75,94.2,0,0
sauc,2011,6,11,17,8.56,94.2,0,0
sauc,2011,6,11,17,7.99,96.4,0,0
sauc,2011,6,11,17,7.65,97,0,0
sauc,2011,6,11,17,7.38,97.1,0,0
sauc,2011,6,11,18,7.3,97.3,0,0
sauc,2011,6,11,18,7.27,97.3,0,0
sauc,2011,6,11,18,7.16,97.6,0,0
sauc,2011,6,11,18,7.05,98.3,0,0
sauc,2011,6,11,19,6.887,98.8,0,0
sauc,2011,6,11,19,6.775,99.2,0,0
sauc,2011,6,11,19,6.689,99.5,0,0
sauc,2011,6,11,19,6.644,99.7,0,0
sauc,2011,6,11,20,6.559,99.9,0,0
sauc,2011,6,11,20,6.491,100,0,0
sauc,2011,6,11,20,6.419,100.1,0,0
sauc,2011,6,11,20,6.302,100.1,0,0
sauc,2011,6,11,21,6.239,100.2,0,0
sauc,2011,6,11,21,6.185,100.2,0,0
sauc,2011,6,11,21,6.131,100.3,0,0
sauc,2011,6,11,21,6.032,100.2,0,0
sauc,2011,6,11,22,5.996,100.2,0,0
sauc,2011,6,11,22,5.956,100.1,0,0
sauc,2011,6,11,22,5.965,100.1,0,0
sauc,2011,6,11,22,5.862,100.1,0,0
sauc,2011,6,11,23,5.763,100.1,0,0
sauc,2011,6,11,23,5.722,100.1,0,0
sauc,2011,6,11,23,5.682,100.1,0,0
sauc,2011,6,11,23,5.619,100.2,0,0
sauc,2011,6,12,0,5.551,100.3,0,0
sauc,2011,6,12,0,5.52,100.3,0,0
sauc,2011,6,12,0,5.475,100.3,0,0
sauc,2011,6,12,0,5.484,100.4,0,0
sauc,2011,6,12,1,5.434,100.4,0,0
sauc,2011,6,12,1,5.47,100.5,0,0
sauc,2011,6,12,1,5.399,100.5,0,0
sauc,2011,6,12,1,5.43,100.5,0,0
sauc,2011,6,12,2,5.457,100.5,0,0
sauc,2011,6,12,2,5.439,100.6,0,0
sauc,2011,6,12,2,5.367,100.6,0,0
sauc,2011,6,12,2,5.313,100.6,0,0
sauc,2011,6,12,3,5.317,100.7,0,0
sauc,2011,6,12,3,5.308,100.7,0,0
sauc,2011,6,12,3,5.304,100.7,0,0
sauc,2011,6,12,3,5.241,100.7,0,0
sauc,2011,6,12,4,5.281,100.7,0,0
sauc,2011,6,12,4,5.241,100.7,0,0
sauc,2011,6,12,4,5.205,100.7,0,0
sauc,2011,6,12,4,5.245,100.8,0,0
sauc,2011,6,12,5,5.277,100.7,0,0
sauc,2011,6,12,5,5.281,100.8,0,0
sauc,2011,6,12,5,5.286,100.8,0,0
sauc,2011,6,12,5,5.317,100.8,0,0
sauc,2011,6,12,6,5.335,100.8,0,0
sauc,2011,6,12,6,5.34,100.8,0,0
sauc,2011,6,12,6,5.358,100.8,0,0
sauc,2011,6,12,6,5.376,100.8,0,0
sauc,2011,6,12,7,5.443,100.8,0,0
sauc,2011,6,12,7,5.52,100.8,0,0
sauc,2011,6,12,7,5.843,100.7,0,0
sauc,2011,6,12,7,5.996,100.7,0,0
sauc,2011,6,12,8,6.172,100.7,0,0
sauc,2011,6,12,8,6.118,100.7,0,0
sauc,2011,6,12,8,6.135,100.7,0,0
sauc,2011,6,12,8,6.023,100.7,0,0
sauc,2011,6,12,9,6.174,100.7,0,0
sauc,2011,6,12,9,6.167,100.7,0,0
sauc,2011,6,12,9,5.752,100.7,0,0
sauc,2011,6,12,9,5.86,100.7,0,0
sauc,2011,6,12,10,5.617,100.6,0,0
sauc,2011,6,12,10,5.635,100.6,0,0
sauc,2011,6,12,10,5.828,100.5,0,0
sauc,2011,6,12,10,6.111,100.3,0,0
sauc,2011,6,12,11,6.046,99.8,0,0
sauc,2011,6,12,11,5.722,98.5,0,0
sauc,2011,6,12,11,5.294,96.3,0,0
sauc,2011,6,12,11,5.302,95.2,0,0
sauc,2011,6,12,12,5.597,94.6,0,0
sauc,2011,6,12,12,5.987,93.6,0,0
sauc,2011,6,12,12,6.539,92,0,0
sauc,2011,6,12,12,6.718,91.7,0,0
sauc,2011,6,12,13,6.598,93.8,0,0
sauc,2011,6,12,13,6.345,95.4,0,0
sauc,2011,6,12,13,6.417,95.4,0,0
sauc,2011,6,12,13,6.717,94.9,0,0
sauc,2011,6,12,14,7.16,94.5,0,0
sauc,2011,6,12,14,7.63,93.2,0,0
