site,year,month,day,hour,temp,rh,e_vpd,rain_mm,fog_ml
upem,2011,6,6,5,12.65,100,1.219,0,0
upem,2011,6,6,5,12.65,100,1.22,0,0
upem,2011,6,6,5,12.72,100,1.215,0,0
upem,2011,6,6,6,13,100,1.203,0,0
upem,2011,6,6,6,13.37,100,1.21,0,0
upem,2011,6,6,6,13.44,100,1.226,0,0
upem,2011,6,6,6,13.4,100,1.218,0,0
upem,2011,6,6,7,13.4,100,1.236,0,0
upem,2011,6,6,7,13.41,100,1.23,0,0
upem,2011,6,6,7,13.41,100,1.26,0,0
upem,2011,6,6,7,13.39,100,1.278,0,0
upem,2011,6,6,8,13.39,100,1.266,0,0
upem,2011,6,6,8,13.41,100,1.263,0,0
upem,2011,6,6,8,13.41,100,1.299,0,0
upem,2011,6,6,8,13.4,100,1.332,0,0
upem,2011,6,6,9,13.39,100,1.312,0,0
upem,2011,6,6,9,13.39,100,1.34,0,0
upem,2011,6,6,9,13.39,100,1.315,0,0
upem,2011,6,6,9,13.38,100,1.326,0,0
upem,2011,6,6,10,13.38,99.7,1.371,0,0
upem,2011,6,6,10,13.38,98.9,1.359,0,0
upem,2011,6,6,10,13.38,98.3,1.366,0,0
upem,2011,6,6,10,13.39,97.4,1.317,0,0
upem,2011,6,6,11,13.39,98.1,1.311,0,0
upem,2011,6,6,11,13.41,97.8,1.315,0,0
upem,2011,6,6,11,13.41,97.3,1.337,0,0
upem,2011,6,6,11,13.4,95.3,1.377,0,0
upem,2011,6,6,12,13.38,94.3,1.419,0,0
upem,2011,6,6,12,13.38,95.5,1.372,0,0
upem,2011,6,6,12,13.36,91.3,1.519,0,0
upem,2011,6,6,12,13.34,84.8,1.657,0,0
upem,2011,6,6,13,13.32,82.3,1.709,0,0
upem,2011,6,6,13,13.31,76.35,1.744,0,0
upem,2011,6,6,13,13.3,75.03,1.795,0,0
upem,2011,6,6,13,13.3,78.28,1.817,0,0
upem,2011,6,6,14,13.28,73.49,1.885,0,0
upem,2011,6,6,14,13.28,73.45,1.848,0,0
upem,2011,6,6,14,13.27,72.17,1.862,0,0
upem,2011,6,6,14,13.26,71.12,1.829,0,0
upem,2011,6,6,15,13.26,69.75,1.859,0,0
upem,2011,6,6,15,13.26,71.69,1.805,0,0
upem,2011,6,6,15,13.25,74.33,1.743,0,0
upem,2011,6,6,15,13.26,74.52,1.719,0,0
upem,2011,6,6,16,13.26,76.06,1.672,0,0
upem,2011,6,6,16,13.27,77.07,1.632,0,0
upem,2011,6,6,16,13.27,79.47,1.629,0,0
upem,2011,6,6,16,13.28,80.2,1.617,0,0
upem,2011,6,6,17,13.28,83.9,1.587,0,0
upem,2011,6,6,17,13.28,86,1.533,0,0
upem,2011,6,6,17,13.3,87,1.482,0,0
upem,2011,6,6,17,13.31,88.4,1.449,0,0
upem,2011,6,6,18,13.32,91.1,1.41,0,0
upem,2011,6,6,18,13.34,93.2,1.354,0,0
upem,2011,6,6,18,13.35,94.8,1.305,0,0
upem,2011,6,6,18,13.37,96.7,1.268,0,0
upem,2011,6,6,19,13.3,98.6,1.224,0,0
upem,2011,6,6,19,13.24,99.7,1.2,0,0
upem,2011,6,6,19,13.19,100,1.184,0,0
upem,2011,6,6,19,13.15,100,1.168,0,0
upem,2011,6,6,20,13.12,100,1.158,0,0
upem,2011,6,6,20,13.09,100,1.137,0,0
upem,2011,6,6,20,13.06,100,1.119,0,0
upem,2011,6,6,20,13.03,100,1.115,0,0
upem,2011,6,6,21,13,100,1.115,0,0
upem,2011,6,6,21,12.98,100,1.108,0,0
upem,2011,6,6,21,12.95,100,1.093,0,0
upem,2011,6,6,21,12.93,100,1.093,0,0
upem,2011,6,6,22,12.91,100,1.096,0,0
upem,2011,6,6,22,12.89,100,1.097,0,0
upem,2011,6,6,22,12.87,100,1.096,0,0
upem,2011,6,6,22,12.85,100,1.093,0,0
upem,2011,6,6,23,12.84,100,1.091,0,0
upem,2011,6,6,23,12.82,100,1.088,0,0
upem,2011,6,6,23,12.81,100,1.086,0,0
upem,2011,6,6,23,12.8,100,1.086,0,0
upem,2011,6,7,0,12.79,100,1.082,0,0
upem,2011,6,7,0,12.78,100,1.079,0,0
upem,2011,6,7,0,12.77,100,1.071,0,0
upem,2011,6,7,0,12.77,100,1.07,0,0
upem,2011,6,7,1,12.76,100,1.065,0,0
upem,2011,6,7,1,12.75,100,1.061,0,0
upem,2011,6,7,1,12.74,100,1.058,0,0
upem,2011,6,7,1,12.74,100,1.057,0,0
upem,2011,6,7,2,12.73,100,1.06,0,0
upem,2011,6,7,2,12.72,100,1.06,0,0
upem,2011,6,7,2,12.72,100,1.063,0,0
upem,2011,6,7,2,12.71,100,1.065,0,0
upem,2011,6,7,3,12.7,100,1.104,0,0
upem,2011,6,7,3,12.69,100,1.09,0.1004,0
upem,2011,6,7,3,12.68,100,1.064,0,0
upem,2011,6,7,3,12.68,100,1.056,0,0
upem,2011,6,7,4,12.67,100,1.048,0,0
upem,2011,6,7,4,12.66,100,1.052,0,0
upem,2011,6,7,4,12.66,100,1.05,0,0
upem,2011,6,7,4,12.65,100,1.044,0,0
upem,2011,6,7,5,12.64,100,1.047,0,0
upem,2011,6,7,5,12.64,100,1.044,0,0
upem,2011,6,7,5,12.74,100,1.048,0,0
upem,2011,6,7,5,13.04,100,1.058,0,0
upem,2011,6,7,6,13.59,100,1.057,0,0
upem,2011,6,7,6,13.59,100,1.064,0,0
upem,2011,6,7,6,13.57,100,1.074,0,0
upem,2011,6,7,6,13.56,100,1.09,0,0
upem,2011,6,7,7,13.51,100,1.139,0,0
upem,2011,6,7,7,13.48,100,1.15,0,0
upem,2011,6,7,7,13.44,100,1.206,0,0
upem,2011,6,7,7,13.39,100,1.319,0,0
upem,2011,6,7,8,13.34,100,1.321,0,0
upem,2011,6,7,8,13.32,100,1.24,0,0
upem,2011,6,7,8,13.29,100,1.281,0,0
upem,2011,6,7,8,13.27,100,1.306,0,0
upem,2011,6,7,9,13.25,100,1.353,0,0
upem,2011,6,7,9,13.25,100,1.364,0,0
upem,2011,6,7,9,13.23,99.7,1.451,0,0
upem,2011,6,7,9,13.22,94,1.529,0,0
upem,2011,6,7,10,13.22,86.9,1.578,0,0
upem,2011,6,7,10,13.22,86.6,1.558,0,0
upem,2011,6,7,10,13.22,84.9,1.584,0,0
upem,2011,6,7,10,13.22,85.6,1.569,0,0
upem,2011,6,7,11,13.22,84.2,1.609,0,0
upem,2011,6,7,11,13.23,83.6,1.628,0,0
upem,2011,6,7,11,13.23,81.6,1.665,0,0
upem,2011,6,7,11,13.23,79.22,1.714,0,0
upem,2011,6,7,12,13.23,75.83,1.823,0,0
upem,2011,6,7,12,13.23,76.57,1.784,0,0
upem,2011,6,7,12,13.24,77.78,1.787,0,0
upem,2011,6,7,12,13.25,78.36,1.768,0,0
upem,2011,6,7,13,13.26,81.3,1.734,0,0
upem,2011,6,7,13,13.26,78.85,1.785,0,0
upem,2011,6,7,13,13.26,79.7,1.73,0,0
upem,2011,6,7,13,13.27,79.66,1.683,0,0
upem,2011,6,7,14,13.27,81.2,1.646,0.1004,0
upem,2011,6,7,14,13.28,85.2,1.579,0,0
upem,2011,6,7,14,13.28,84.4,1.575,0,0
upem,2011,6,7,14,13.28,84.6,1.608,0,0
upem,2011,6,7,15,13.28,85.3,1.583,0,0
upem,2011,6,7,15,13.28,88.3,1.493,0,0
upem,2011,6,7,15,13.28,90.1,1.451,0,0
upem,2011,6,7,15,13.29,90.5,1.434,0,0
upem,2011,6,7,16,13.3,90.8,1.42,0,0
upem,2011,6,7,16,13.3,91.8,1.393,0,0
upem,2011,6,7,16,13.31,95.7,1.311,0,0
upem,2011,6,7,16,13.33,98,1.258,0,0
upem,2011,6,7,17,13.35,99.4,1.229,0,0
upem,2011,6,7,17,13.38,99.9,1.205,0,0
upem,2011,6,7,17,13.41,100,1.195,0,0
upem,2011,6,7,17,13.43,100,1.184,0,0
upem,2011,6,7,18,13.44,100,1.171,0,0
upem,2011,6,7,18,13.46,100,1.166,0,0
upem,2011,6,7,18,13.47,100,1.166,0,0
upem,2011,6,7,18,13.39,100,1.164,0,0
upem,2011,6,7,19,13.31,100,1.159,0,0
upem,2011,6,7,19,13.26,100,1.155,0,0
upem,2011,6,7,19,13.22,100,1.149,0,0
upem,2011,6,7,19,13.19,100,1.143,0,0
upem,2011,6,7,20,13.15,100,1.138,0,0
upem,2011,6,7,20,13.12,100,1.136,0,0
upem,2011,6,7,20,13.09,100,1.133,0,0
upem,2011,6,7,20,13.06,100,1.13,0,0
upem,2011,6,7,21,13.03,100,1.125,0,0
upem,2011,6,7,21,13.01,100,1.122,0,0
upem,2011,6,7,21,12.98,100,1.118,0,0
upem,2011,6,7,21,12.96,100,1.116,0,0
upem,2011,6,7,22,12.94,100,1.111,0,0
upem,2011,6,7,22,12.92,100,1.105,0,0
upem,2011,6,7,22,12.9,100,1.104,0,0
upem,2011,6,7,22,12.88,100,1.102,0,0
upem,2011,6,7,23,12.86,100,1.101,0,0
upem,2011,6,7,23,12.84,100,1.103,0,0
upem,2011,6,7,23,12.83,100,1.101,0,0
upem,2011,6,7,23,12.81,100,1.098,0,0
upem,2011,6,8,0,12.8,100,1.096,0,0
upem,2011,6,8,0,12.79,100,1.09,0,0
upem,2011,6,8,0,12.78,100,1.089,0,0
upem,2011,6,8,0,12.77,100,1.09,0,0
upem,2011,6,8,1,12.76,100,1.087,0,0
upem,2011,6,8,1,12.76,100,1.083,0,0
upem,2011,6,8,1,12.75,100,1.079,0,0
upem,2011,6,8,1,12.74,100,1.075,0,0
upem,2011,6,8,2,12.74,100,1.071,0,0
upem,2011,6,8,2,12.73,100,1.07,0,0
upem,2011,6,8,2,12.72,100,1.071,0,0
upem,2011,6,8,2,12.72,100,1.068,0,0
upem,2011,6,8,3,12.7,100,1.063,0,0
upem,2011,6,8,3,12.7,100,1.059,0,0
upem,2011,6,8,3,12.69,100,1.051,0,0
upem,2011,6,8,3,12.68,100,1.05,0,0
upem,2011,6,8,4,12.68,100,1.046,0,0
upem,2011,6,8,4,12.67,100,1.044,0,0
upem,2011,6,8,4,12.66,100,1.04,0,0
upem,2011,6,8,4,12.66,100,1.036,0,0
upem,2011,6,8,5,12.65,100,1.038,0,0
upem,2011,6,8,5,12.64,100,1.037,0,0
upem,2011,6,8,5,12.65,100,1.037,0,0
upem,2011,6,8,5,12.79,100,1.039,0,0
upem,2011,6,8,6,13.13,100,1.036,0,0
upem,2011,6,8,6,13.57,100,1.034,0,0
upem,2011,6,8,6,13.58,100,1.036,0,0
upem,2011,6,8,6,13.58,100,1.041,0,0
upem,2011,6,8,7,13.57,100,1.05,0,0
upem,2011,6,8,7,13.56,100,1.053,0,0
upem,2011,6,8,7,13.55,100,1.046,0,0
upem,2011,6,8,7,13.55,100,1.044,0,0
upem,2011,6,8,8,13.54,100,1.057,0,0
upem,2011,6,8,8,13.53,100,1.067,0,0
upem,2011,6,8,8,13.52,100,1.054,0,0
upem,2011,6,8,8,13.5,100,1.057,0,0
upem,2011,6,8,9,13.49,100,1.058,0,0
upem,2011,6,8,9,13.48,100,1.047,0,0
upem,2011,6,8,9,13.45,100,1.049,0,0
upem,2011,6,8,9,13.44,100,1.042,0,0
upem,2011,6,8,10,13.43,100,1.02,0,0
upem,2011,6,8,10,13.41,100,1.03,0,0
upem,2011,6,8,10,13.39,100,1.038,0,0
upem,2011,6,8,10,13.38,100,1.044,0,0
upem,2011,6,8,11,13.37,100,1.031,0,0
upem,2011,6,8,11,13.37,100,1.011,0,0
upem,2011,6,8,11,13.37,100,1.012,0,0
upem,2011,6,8,11,13.36,100,1.011,0,0
upem,2011,6,8,12,13.35,100,1.018,0,0
upem,2011,6,8,12,13.36,100,1.007,0,0
upem,2011,6,8,12,13.36,100,1.003,0,0
upem,2011,6,8,12,13.36,100,0.99,0,0
upem,2011,6,8,13,13.36,100,0.974,0,0
upem,2011,6,8,13,13.37,100,0.932,0,0
upem,2011,6,8,13,13.39,100,0.919,0,0
upem,2011,6,8,13,13.39,100,0.915,0,0
upem,2011,6,8,14,13.41,100,0.918,0,0
upem,2011,6,8,14,13.41,100,0.909,0,0
upem,2011,6,8,14,13.42,100,0.898,0,0
upem,2011,6,8,14,13.43,100,0.903,0,0
upem,2011,6,8,15,13.43,100,0.923,0,0
upem,2011,6,8,15,13.42,99.8,0.947,0,0
upem,2011,6,8,15,13.41,98.1,0.976,0,0
upem,2011,6,8,15,13.4,95.4,0.996,0,0
upem,2011,6,8,16,13.38,91.2,1.045,0.1004,0
upem,2011,6,8,16,13.37,89.1,1.194,0,0
upem,2011,6,8,16,13.36,88.6,1.323,0,0
upem,2011,6,8,16,13.36,88.7,1.339,0,0
upem,2011,6,8,17,13.36,89.7,1.347,0,0
upem,2011,6,8,17,13.35,89.8,1.365,0,0
upem,2011,6,8,17,13.35,92,1.311,0,0
upem,2011,6,8,17,13.36,96.5,1.207,0,0
upem,2011,6,8,18,13.39,98.8,1.155,0,0
upem,2011,6,8,18,13.42,99.8,1.127,0,0
upem,2011,6,8,18,13.44,100,1.108,0,0
upem,2011,6,8,18,13.33,100,1.091,0,0
upem,2011,6,8,19,13.27,100,1.08,0,0
upem,2011,6,8,19,13.23,100,1.071,0,0
upem,2011,6,8,19,13.19,100,1.062,0,0
upem,2011,6,8,19,13.16,100,1.05,0,0
upem,2011,6,8,20,13.12,100,1.043,0,0
upem,2011,6,8,20,13.09,100,1.035,0,0
upem,2011,6,8,20,13.07,100,1.031,0,0
upem,2011,6,8,20,13.04,100,1.026,0,0
upem,2011,6,8,21,13.01,100,1.022,0,0
upem,2011,6,8,21,12.99,100,1.016,0,0
upem,2011,6,8,21,12.96,100,1.014,0,0
upem,2011,6,8,21,12.94,100,1.01,0,0
upem,2011,6,8,22,12.92,100,1.004,0,0
upem,2011,6,8,22,12.9,100,0.997,0,0
upem,2011,6,8,22,12.89,100,0.994,0,0
upem,2011,6,8,22,12.87,100,0.995,0,0
upem,2011,6,8,23,12.85,100,0.989,0,0
upem,2011,6,8,23,12.84,100,0.99,0,0
upem,2011,6,8,23,12.83,100,0.989,0,0
upem,2011,6,8,23,12.82,100,0.988,0,0
upem,2011,6,9,0,12.81,100,0.989,0,0
upem,2011,6,9,0,12.8,100,0.98,0,0
upem,2011,6,9,0,12.79,100,0.972,0,0
upem,2011,6,9,0,12.78,100,0.965,0,0
upem,2011,6,9,1,12.77,100,0.957,0,0
upem,2011,6,9,1,12.77,100,0.942,0,0
upem,2011,6,9,1,12.76,100,0.925,0,0
upem,2011,6,9,1,12.75,100,0.914,0,0
upem,2011,6,9,2,12.74,100,0.905,0,0
upem,2011,6,9,2,12.73,100,0.903,0,0
upem,2011,6,9,2,12.72,100,0.899,0,0
upem,2011,6,9,2,12.72,100,0.898,0,0
upem,2011,6,9,3,12.71,100,0.897,0,0
upem,2011,6,9,3,12.7,100,0.892,0,0
upem,2011,6,9,3,12.69,100,0.877,0,0
upem,2011,6,9,3,12.68,100,0.871,0,0
upem,2011,6,9,4,12.67,100,0.866,0,0
upem,2011,6,9,4,12.67,100,0.855,0,0
upem,2011,6,9,4,12.66,100,0.852,0,0
upem,2011,6,9,4,12.65,100,0.85,0,0
upem,2011,6,9,5,12.65,100,0.848,0,0
upem,2011,6,9,5,12.64,100,0.838,0,0
upem,2011,6,9,5,12.67,100,0.805,0,0
upem,2011,6,9,5,12.84,100,0.801,0,0
upem,2011,6,9,6,13.57,100,0.802,0,0
upem,2011,6,9,6,13.58,100,0.798,0,0
upem,2011,6,9,6,13.58,100,0.794,0,0
upem,2011,6,9,6,13.58,100,0.79,0,0
upem,2011,6,9,7,13.57,100,0.794,0,0
upem,2011,6,9,7,13.56,100,0.798,0,0
upem,2011,6,9,7,13.55,100,0.799,0,0
upem,2011,6,9,7,13.55,100,0.795,0,0
upem,2011,6,9,8,13.54,100,0.795,0,0
upem,2011,6,9,8,13.54,100,0.795,0,0
upem,2011,6,9,8,13.53,100,0.798,0,0
upem,2011,6,9,8,13.52,100,0.8,0,0
upem,2011,6,9,9,13.51,100,0.802,0,0
upem,2011,6,9,9,13.51,100,0.808,0,0
upem,2011,6,9,9,13.49,100,0.813,0,0
upem,2011,6,9,9,13.49,100,0.814,0,0
upem,2011,6,9,10,13.48,100,0.814,0,0
upem,2011,6,9,10,13.46,100,0.83,0,0
upem,2011,6,9,10,13.45,100,0.838,0,0
upem,2011,6,9,10,13.42,100,0.856,0,0
upem,2011,6,9,11,13.41,100,0.876,0,0
upem,2011,6,9,11,13.37,100,0.909,0,0
upem,2011,6,9,11,13.34,99.9,0.962,0,0
upem,2011,6,9,11,13.32,97.6,0.97,0,0
upem,2011,6,9,12,13.32,93.5,0.992,0,0
upem,2011,6,9,12,13.32,88.9,1.013,0,0
upem,2011,6,9,12,13.32,86.8,1.071,0,0
upem,2011,6,9,12,13.32,84,1.196,0,0
upem,2011,6,9,13,13.32,83.5,1.401,0,0
upem,2011,6,9,13,13.31,83.2,1.466,0,0
upem,2011,6,9,13,13.3,83.5,1.47,0,0
upem,2011,6,9,13,13.3,84.3,1.466,0,0
upem,2011,6,9,14,13.3,83.2,1.503,0,0
upem,2011,6,9,14,13.3,84.2,1.439,0,0
upem,2011,6,9,14,13.3,85.1,1.431,0,0
upem,2011,6,9,14,13.3,85.9,1.415,0,0
upem,2011,6,9,15,13.3,86.9,1.403,0,0
upem,2011,6,9,15,13.3,88,1.38,0,0
upem,2011,6,9,15,13.3,87.9,1.395,0,0
upem,2011,6,9,15,13.3,88.2,1.39,0,0
upem,2011,6,9,16,13.31,87.7,1.4,0,0
upem,2011,6,9,16,13.31,91.9,1.334,0,0
upem,2011,6,9,16,13.33,92.2,1.33,0,0
upem,2011,6,9,16,13.34,94.6,1.275,0,0
upem,2011,6,9,17,13.35,97,1.22,0,0
upem,2011,6,9,17,13.38,98.6,1.182,0,0
upem,2011,6,9,17,13.4,99.7,1.155,0,0
upem,2011,6,9,17,13.42,100,1.136,0,0
upem,2011,6,9,18,13.44,100,1.12,0,0
upem,2011,6,9,18,13.46,100,1.111,0,0
upem,2011,6,9,18,13.33,100,1.105,0,0
upem,2011,6,9,18,13.27,100,1.094,0,0
upem,2011,6,9,19,13.24,100,1.084,0,0
upem,2011,6,9,19,13.2,100,1.074,0,0
upem,2011,6,9,19,13.16,100,1.066,0,0
upem,2011,6,9,19,13.13,100,1.06,0,0
upem,2011,6,9,20,13.1,100,1.056,0,0
upem,2011,6,9,20,13.07,100,1.053,0,0
upem,2011,6,9,20,13.04,100,1.046,0,0
upem,2011,6,9,20,13.02,100,1.046,0,0
upem,2011,6,9,21,12.99,100,1.043,0,0
upem,2011,6,9,21,12.97,100,1.041,0,0
upem,2011,6,9,21,12.95,100,1.036,0,0
upem,2011,6,9,21,12.92,100,1.035,0,0
upem,2011,6,9,22,12.9,100,1.034,0,0
upem,2011,6,9,22,12.89,100,1.034,0,0
upem,2011,6,9,22,12.87,100,1.033,0,0
upem,2011,6,9,22,12.85,100,1.032,0,0
upem,2011,6,9,23,12.84,100,1.03,0,0
upem,2011,6,9,23,12.83,100,1.027,0,0
upem,2011,6,9,23,12.82,100,1.022,0,0
upem,2011,6,9,23,12.81,100,1.013,0,0
upem,2011,6,10,0,12.8,100,1.003,0,0
upem,2011,6,10,0,12.79,100,0.995,0,0
upem,2011,6,10,0,12.79,100,0.987,0,0
upem,2011,6,10,0,12.78,100,0.975,0,0
upem,2011,6,10,1,12.77,100,0.972,0,0
upem,2011,6,10,1,12.76,100,0.965,0,0
upem,2011,6,10,1,12.75,100,0.959,0,0
upem,2011,6,10,1,12.74,100,0.948,0,0
upem,2011,6,10,2,12.74,100,0.939,0,0
upem,2011,6,10,2,12.73,100,0.919,0,0
upem,2011,6,10,2,12.72,100,0.903,0,0
upem,2011,6,10,2,12.71,100,0.889,0,0
upem,2011,6,10,3,12.7,100,0.884,0,0
upem,2011,6,10,3,12.69,100,0.878,0,0
upem,2011,6,10,3,12.69,100,0.871,0,0
upem,2011,6,10,3,12.68,100,0.86,0.1004,0
upem,2011,6,10,4,12.67,100,0.862,0,0
upem,2011,6,10,4,12.66,100,0.871,0,0
upem,2011,6,10,4,12.65,100,0.849,0,0
upem,2011,6,10,4,12.65,100,0.833,0,0
upem,2011,6,10,5,12.64,100,0.825,0,0
upem,2011,6,10,5,12.64,100,0.815,0,0
upem,2011,6,10,5,12.64,100,0.811,0,0
upem,2011,6,10,5,12.73,100,0.806,0,0
upem,2011,6,10,6,12.85,100,0.796,0,0
upem,2011,6,10,6,13.17,100,0.792,0,0
upem,2011,6,10,6,13.56,100,0.79,0,0
upem,2011,6,10,6,13.57,100,0.794,0,0
upem,2011,6,10,7,13.56,100,0.798,0,0
upem,2011,6,10,7,13.56,100,0.803,0,0
upem,2011,6,10,7,13.55,100,0.804,0,0
upem,2011,6,10,7,13.53,100,0.808,0,0
upem,2011,6,10,8,13.52,100,0.819,0,0
upem,2011,6,10,8,13.51,100,0.818,0,0
upem,2011,6,10,8,13.5,100,0.83,0,0
upem,2011,6,10,8,13.48,100,0.84,0,0
upem,2011,6,10,9,13.46,100,0.85,0,0
upem,2011,6,10,9,13.45,100,0.854,0,0
upem,2011,6,10,9,13.43,100,0.862,0,0
upem,2011,6,10,9,13.42,100,0.877,0,0
upem,2011,6,10,10,13.39,100,0.882,0,0
upem,2011,6,10,10,13.38,100,0.885,0,0
upem,2011,6,10,10,13.36,100,0.899,0,0
upem,2011,6,10,10,13.35,100,0.89,0,0
upem,2011,6,10,11,13.35,100,0.868,0,0
upem,2011,6,10,11,13.35,100,0.866,0,0
upem,2011,6,10,11,13.36,100,0.864,0,0
upem,2011,6,10,11,13.36,100,0.858,0,0
upem,2011,6,10,12,13.36,100,0.859,0,0
upem,2011,6,10,12,13.35,100,0.899,0,0
upem,2011,6,10,12,13.33,100,0.966,0,0
upem,2011,6,10,12,13.31,99.2,0.998,0,0
upem,2011,6,10,13,13.3,96.3,1.016,0,0
upem,2011,6,10,13,13.29,92.3,1.004,0,0
upem,2011,6,10,13,13.29,91.2,0.98,0,0
upem,2011,6,10,13,13.29,92.9,0.951,0,0
upem,2011,6,10,14,13.3,94.7,0.944,0,0
upem,2011,6,10,14,13.31,96,0.926,0,0
upem,2011,6,10,14,13.32,96.9,0.902,0,0
upem,2011,6,10,14,13.34,97.5,0.899,0,0
upem,2011,6,10,15,13.35,97.9,0.902,0,0
upem,2011,6,10,15,13.36,97.3,0.906,0,0
upem,2011,6,10,15,13.37,96.3,0.924,0,0
upem,2011,6,10,15,13.36,93.2,0.975,0,0
upem,2011,6,10,16,13.35,90.4,1.126,0,0
upem,2011,6,10,16,13.34,89.4,1.254,0,0
upem,2011,6,10,16,13.34,89.8,1.302,0,0
upem,2011,6,10,16,13.34,90.7,1.295,0,0
upem,2011,6,10,17,13.33,90,1.3,0,0
upem,2011,6,10,17,13.34,89.6,1.308,0,0
upem,2011,6,10,17,13.34,90,1.293,0,0
upem,2011,6,10,17,13.35,90.6,1.295,0,0
upem,2011,6,10,18,13.36,91.3,1.297,0,0
upem,2011,6,10,18,13.37,92.8,1.28,0,0
upem,2011,6,10,18,13.37,94.8,1.237,0,0
upem,2011,6,10,18,13.39,95.8,1.206,0,0
upem,2011,6,10,19,13.37,97.9,1.152,0,0
upem,2011,6,10,19,13.27,99.5,1.11,0,0
upem,2011,6,10,19,13.22,100,1.086,0,0
upem,2011,6,10,19,13.18,100,1.071,0,0
upem,2011,6,10,20,13.15,100,1.061,0,0
upem,2011,6,10,20,13.11,100,1.053,0,0
upem,2011,6,10,20,13.08,100,1.047,0,0
upem,2011,6,10,20,13.05,100,1.045,0,0
upem,2011,6,10,21,13.03,100,1.039,0,0
upem,2011,6,10,21,13,100,1.033,0,0
upem,2011,6,10,21,12.97,100,1.026,0,0
upem,2011,6,10,21,12.95,100,1.019,0,0
upem,2011,6,10,22,12.93,100,1.007,0,0
upem,2011,6,10,22,12.91,100,0.992,0,0
upem,2011,6,10,22,12.89,100,0.984,0,0
upem,2011,6,10,22,12.88,100,0.98,0,0
upem,2011,6,10,23,12.85,100,0.986,0,0
upem,2011,6,10,23,12.84,100,0.984,0,0
upem,2011,6,10,23,12.83,100,0.972,0,0
upem,2011,6,10,23,12.82,100,0.968,0,0
upem,2011,6,11,0,12.81,100,0.958,0,0
upem,2011,6,11,0,12.8,100,0.938,0,0
upem,2011,6,11,0,12.79,100,0.926,0,0
upem,2011,6,11,0,12.78,100,0.918,0,0
upem,2011,6,11,1,12.77,100,0.91,0,0
upem,2011,6,11,1,12.77,100,0.904,0,0
upem,2011,6,11,1,12.76,100,0.9,0,0
upem,2011,6,11,1,12.76,100,0.894,0,0
upem,2011,6,11,2,12.74,100,0.88,0,0
upem,2011,6,11,2,12.74,100,0.848,0,0
upem,2011,6,11,2,12.73,100,0.846,0,0
upem,2011,6,11,2,12.72,100,0.843,0,0
upem,2011,6,11,3,12.71,100,0.836,0,0
upem,2011,6,11,3,12.71,100,0.831,0,0
upem,2011,6,11,3,12.7,100,0.827,0,0
upem,2011,6,11,3,12.69,100,0.828,0,0
upem,2011,6,11,4,12.68,100,0.826,0,0
upem,2011,6,11,4,12.67,100,0.824,0,0
upem,2011,6,11,4,12.66,100,0.826,0,0
upem,2011,6,11,4,12.66,100,0.826,0,0
upem,2011,6,11,5,12.65,100,0.821,0,0
upem,2011,6,11,5,12.64,100,0.784,0,0
upem,2011,6,11,5,12.64,100,0.779,0,0
upem,2011,6,11,5,12.66,100,0.773,0,0
upem,2011,6,11,6,12.79,100,0.779,0,0
upem,2011,6,11,6,13.07,100,0.785,0,0
upem,2011,6,11,6,13.57,100,0.812,0,0
upem,2011,6,11,6,13.57,100,0.821,0,0
upem,2011,6,11,7,13.57,100,0.815,0,0
upem,2011,6,11,7,13.57,100,0.815,0.1004,0
upem,2011,6,11,7,13.57,100,0.816,0,0
upem,2011,6,11,7,13.57,100,0.803,0,0
upem,2011,6,11,8,13.56,100,0.807,0,0
upem,2011,6,11,8,13.55,100,0.804,0,0
upem,2011,6,11,8,13.55,100,0.801,0,0
upem,2011,6,11,8,13.55,100,0.792,0,0
upem,2011,6,11,9,13.54,100,0.791,0,0
upem,2011,6,11,9,13.54,100,0.802,0,0
upem,2011,6,11,9,13.53,100,0.802,0,0
upem,2011,6,11,9,13.52,100,0.809,0,0
upem,2011,6,11,10,13.5,100,0.811,0,0
upem,2011,6,11,10,13.5,100,0.813,0,0
upem,2011,6,11,10,13.48,100,0.821,0,0
upem,2011,6,11,10,13.46,100,0.841,0,0
upem,2011,6,11,11,13.44,100,0.872,0,0
upem,2011,6,11,11,13.42,100,0.875,0,0
upem,2011,6,11,11,13.41,99.2,0.894,0,0
upem,2011,6,11,11,13.39,96.4,0.92,0,0
upem,2011,6,11,12,13.37,91.9,0.95,0,0
upem,2011,6,11,12,13.37,89.1,0.976,0,0
upem,2011,6,11,12,13.37,87.6,0.987,0,0
upem,2011,6,11,12,13.37,87.3,1.066,0,0
upem,2011,6,11,13,13.37,88.5,1.16,0,0
upem,2011,6,11,13,13.37,90.9,1.15,0,0
upem,2011,6,11,13,13.37,92.1,1.155,0,0
upem,2011,6,11,13,13.37,92.7,1.166,0,0
upem,2011,6,11,14,13.37,92.7,1.193,0,0
upem,2011,6,11,14,13.37,92.9,1.191,0,0
upem,2011,6,11,14,13.37,88.6,1.293,0,0
upem,2011,6,11,14,13.35,82.6,1.404,0,0
upem,2011,6,11,15,13.35,81.9,1.41,0,0
upem,2011,6,11,15,13.34,81.4,1.435,0,0
upem,2011,6,11,15,13.33,81.8,1.446,0,0
upem,2011,6,11,15,13.33,82.8,1.428,0,0
upem,2011,6,11,16,13.33,84.1,1.402,0,0
upem,2011,6,11,16,13.33,86.8,1.356,0,0
