time,precip_in,wind_speed_mpg,wind_dir_deg,temp_avg_F,fuel_temp_F,rel_humid,batt_v,perc_fuel_moisture,gust_max_dir,gust_max_speed,solar_rad
412110600,-9999,0,298,55,-9999,56,12.6,-9999,251,4,0
412110700,-9999,0,295,54,-9999,58,12.6,-9999,253,0,0
412110800,-9999,0,113,58,-9999,52,12.6,-9999,5,0,0.4301
412110900,-9999,0,312,73,-9999,27,13.9,-9999,284,38,5.935
412111000,-9999,0,257,78,-9999,22,13.8,-9999,83,2,16.17
412111100,-9999,0,244,80,-9999,19,13.7,-9999,207,0,5.505
412111200,-9999,0,239,84,-9999,17,13.7,-9999,355,1,24
412111300,-9999,0,265,84,-9999,19,13.7,-9999,248,0,14.71
412111400,-9999,0,100,83,-9999,17,13.7,-9999,95,10,11.35
412111500,-9999,0,251,76,-9999,26,13.5,-9999,254,0,6.795
412111600,-9999,0,265,66,-9999,42,12.9,-9999,288,0,0.344
412111700,-9999,0,69,60,-9999,54,12.8,-9999,68,0,0
412111800,-9999,0,310,57,-9999,58,12.7,-9999,273,141,0
412111900,-9999,0,119,53,-9999,67,12.7,-9999,84,3,0
412112000,-9999,0,4,52,-9999,68,12.7,-9999,119,45,0
412112100,-9999,0,76,51,-9999,70,12.7,-9999,80,0,0
412112200,-9999,0,345,49,-9999,72,12.6,-9999,340,0,0
412112300,-9999,0,65,49,-9999,75,12.6,-9999,120,0,0
412120000,-9999,0,314,49,-9999,71,12.6,-9999,269,0,0
412120100,-9999,0,218,48,-9999,76,12.6,-9999,349,0,0
412120200,-9999,0,281,50,-9999,81,12.6,-9999,208,4,0
412120300,-9999,0,299,51,-9999,83,12.6,-9999,301,0,0
412120400,-9999,0,317,50,-9999,84,12.5,-9999,327,0,0
412120500,-9999,0,300,51,-9999,85,12.6,-9999,305,0,0
412120600,-9999,0,294,51,-9999,85,12.5,-9999,289,0,0
412120700,-9999,0,62,51,-9999,85,12.5,-9999,84,0,0
412120800,-9999,0,58,53,-9999,85,12.7,-9999,39,0,0.344
412120900,-9999,0,120,54,-9999,84,13.1,-9999,54,0,1.72
412121000,-9999,0,204,55,-9999,83,13.3,-9999,188,0,1.978
412121100,-9999,0,332,55,-9999,79,13.2,-9999,125,0,2.064
412121200,-9999,0,349,56,-9999,75,13.4,-9999,297,0,2.408
412121300,-9999,0,81,56,-9999,74,13.5,-9999,93,0,2.236
412121400,-9999,0,65,57,-9999,71,13.7,-9999,67,0,3.784
412121500,-9999,0,196,57,-9999,72,13.6,-9999,230,0,1.978
412121600,-9999,0,264,56,-9999,73,13.1,-9999,241,0,0.4301
412121700,-9999,0,233,55,-9999,76,12.9,-9999,224,0,0
412121800,-9999,0,263,55,-9999,77,12.8,-9999,280,0,0
412121900,-9999,0,263,54,-9999,77,12.8,-9999,240,0,0
412122000,-9999,0,320,54,-9999,78,12.8,-9999,322,4,0
412122100,-9999,0,180,54,-9999,78,12.7,-9999,262,0,0
412122200,-9999,0,205,54,-9999,78,12.7,-9999,241,20,0
412122300,-9999,0,151,54,-9999,78,12.7,-9999,59,13,0
412130000,-9999,0,291,54,-9999,78,12.7,-9999,206,0,0
412130100,-9999,0,296,54,-9999,79,12.7,-9999,282,0,0
412130200,-9999,0,261,54,-9999,76,12.6,-9999,229,7,0
412130300,-9999,0,108,54,-9999,75,12.6,-9999,55,36,0
412130400,-9999,0,342,54,-9999,76,12.6,-9999,57,17,0
412130500,-9999,0,301,53,-9999,75,12.6,-9999,257,0,0
412130600,-9999,0,293,53,-9999,77,12.6,-9999,297,0,0
412130700,-9999,0,282,53,-9999,76,12.5,-9999,106,24,0
412130800,-9999,0,295,54,-9999,71,12.7,-9999,355,0,0.344
412130900,-9999,0,20,57,-9999,67,13.4,-9999,56,18,1.376
412131000,-9999,0,343,60,-9999,63,13.9,-9999,65,0,3.612
412131100,-9999,0,60,65,-9999,49,13.8,-9999,40,0,11.27
412131200,-9999,0,71,65,-9999,53,13.8,-9999,98,0,13.42
412131300,-9999,0,25,65,-9999,54,13.8,-9999,50,0,9.891
412131400,-9999,0,17,69,-9999,48,13.8,-9999,280,0,8.257
412131500,-9999,0,242,64,-9999,54,13.6,-9999,245,0,6.107
412131600,-9999,0,248,57,-9999,70,13.1,-9999,239,0,0.258
412131700,-9999,0,230,54,-9999,77,12.8,-9999,213,0,0.172
412131800,-9999,0,223,51,-9999,81,12.8,-9999,114,0,0
412131900,-9999,0,301,49,-9999,83,12.7,-9999,57,0,0
412132000,-9999,0,69,48,-9999,84,12.7,-9999,99,0,0
412132100,-9999,0,344,47,-9999,84,12.7,-9999,102,0,0
412132200,-9999,0,118,47,-9999,85,12.7,-9999,112,0,0
412132300,-9999,0,285,46,-9999,85,12.7,-9999,290,0,0
412140000,-9999,0,307,46,-9999,85,12.7,-9999,254,0,0
412140100,-9999,0,329,46,-9999,85,12.6,-9999,57,0,0
412140200,-9999,0,225,45,-9999,85,12.6,-9999,327,0,0
412140300,-9999,0,174,45,-9999,85,12.6,-9999,84,0,0
412140400,-9999,0,200,45,-9999,85,12.6,-9999,22,0,0
412140500,-9999,0,283,45,-9999,86,12.6,-9999,69,0,0
412140600,-9999,0,73,45,-9999,86,12.5,-9999,80,0,0
412140700,-9999,0,287,46,-9999,86,12.5,-9999,315,0,0
412140800,-9999,0,271,47,-9999,86,12.6,-9999,263,0,0.344
412140900,-9999,0,351,57,-9999,85,14,-9999,266,0,2.15
412141000,-9999,0,287,69,-9999,47,13.9,-9999,265,3,14.54
412141100,-9999,0,273,73,-9999,29,13.8,-9999,273,163,11.87
412141200,-9999,0,263,80,-9999,19,13.8,-9999,277,0,35.26
412141300,-9999,0,223,81,-9999,19,13.7,-9999,206,4,24.26
412141400,-9999,0,229,80,-9999,21,13.7,-9999,206,4,30.53
412141500,-9999,0,228,75,-9999,22,13.5,-9999,230,0,21.42
412141600,-9999,0,252,66,-9999,30,12.9,-9999,260,3,1.29
412141700,-9999,0,281,60,-9999,45,12.8,-9999,229,5,0.08601
412141800,-9999,0,291,59,-9999,51,12.8,-9999,277,4,0
412141900,-9999,0,91,54,-9999,60,12.7,-9999,142,5,0
412142000,-9999,0,160,50,-9999,63,12.7,-9999,290,4,0
412142100,-9999,0,35,48,-9999,65,12.7,-9999,83,0,0
412142200,-9999,0,198,50,-9999,59,12.7,-9999,65,0,0
412142300,-9999,0,29,50,-9999,59,12.6,-9999,65,0,0
412150000,-9999,0,50,49,-9999,59,12.6,-9999,228,0,0
412150100,-9999,0,312,48,-9999,61,12.6,-9999,253,4,0
412150200,-9999,0,189,47,-9999,63,12.6,-9999,106,3,0
