,time,Temp,RH,WindSpd,Par,Pyran_Avg,Rain,Fog,net_rad
32678,2008-09-03 15:00:00,28.69,43.3,0.955,1356.0,0.634,0.0,0.0,327.4
32679,2008-09-03 15:15:00,29.01,42.4,0.974,1270.0,0.595,0.0,0.0,280.9
32680,2008-09-03 15:30:00,28.83,43.25,0.948,1177.0,0.552,0.0,0.0,246.1
32681,2008-09-03 15:45:00,28.33,44.95,0.943,1079.0,0.507,0.0,0.0,204.9
32682,2008-09-03 16:00:00,27.62,46.89,0.905,977.0,0.46,0.0,0.0,164.0
32683,2008-09-03 16:15:00,27.58,47.13,0.742,875.0,0.413,0.0,0.0,126.6
32684,2008-09-03 16:30:00,28.23,44.46,0.561,766.2,0.364,0.0,0.0,83.9
32685,2008-09-03 16:45:00,29.07,42.27,0.564,655.8,0.314,0.0,0.0,43.8
32686,2008-09-03 17:00:00,28.98,39.72,0.454,543.7,0.263,0.0,0.0,6.755
32687,2008-09-03 17:15:00,28.85,41.39,0.437,433.4,0.213,0.0,0.0,-28.73
32688,2008-09-03 17:30:00,28.98,35.15,0.399,327.4,0.166,0.0,0.0,-58.25
32689,2008-09-03 17:45:00,29.07,35.72,0.174,228.4,0.121,0.0,0.0,-84.1
32690,2008-09-03 18:00:00,29.02,30.99,0.061,126.9,0.07,0.0,0.0,-104.0
32691,2008-09-03 18:15:00,27.58,24.77,0.188,49.24,0.027,0.0,0.0,-112.8
32692,2008-09-03 18:30:00,27.64,11.42,0.173,11.8,0.006,0.0,0.0,-100.4
32693,2008-09-03 18:45:00,27.66,10.59,0.353,1.128,0.001,0.0,0.0,-87.1
32694,2008-09-03 19:00:00,27.77,11.23,0.115,0.0,0.0,0.0,0.0,-81.7
32695,2008-09-03 19:15:00,27.93,8.38,0.002,0.0,0.0,0.0,0.0,-81.4
32696,2008-09-03 19:30:00,27.94,8.23,0.002,0.0,0.0,0.0,0.0,-77.65
32697,2008-09-03 19:45:00,28.02,7.97,0.023,0.0,0.0,0.0,0.0,-75.43
32698,2008-09-03 20:00:00,28.28,8.26,0.246,0.0,0.0,0.0,0.0,-75.71
32699,2008-09-03 20:15:00,27.94,5.645,0.074,0.0,0.0,0.0,0.0,-72.12
32700,2008-09-03 20:30:00,28.17,4.632,0.105,0.0,0.0,0.0,0.0,-73.59
32701,2008-09-03 20:45:00,28.41,5.483,0.336,0.0,0.0,0.0,0.0,-73.77
32702,2008-09-03 21:00:00,26.72,12.23,0.197,0.0,0.0,0.0,0.0,-69.6
32703,2008-09-03 21:15:00,26.46,9.46,0.255,0.0,0.0,0.0,0.0,-67.28
32704,2008-09-03 21:30:00,27.73,8.75,0.32,0.0,0.0,0.0,0.0,-62.78
32705,2008-09-03 21:45:00,28.05,7.854,0.147,0.0,0.0,0.0,0.0,-63.74
32706,2008-09-03 22:00:00,28.07,8.11,0.3,0.0,0.0,0.0,0.0,-69.82
32707,2008-09-03 22:15:00,27.81,8.76,0.436,0.0,0.0,0.0,0.0,-72.64
32708,2008-09-03 22:30:00,26.38,11.24,0.155,0.0,0.0,0.0,0.0,-65.75
32709,2008-09-03 22:45:00,25.35,13.7,0.219,0.0,0.0,0.0,0.0,-58.03
32710,2008-09-03 23:00:00,25.0,13.39,0.176,0.0,0.0,0.0,0.0,-52.88
32711,2008-09-03 23:15:00,25.57,11.88,0.305,0.0,0.0,0.0,0.0,-57.54
32712,2008-09-03 23:30:00,26.82,8.24,0.332,0.0,0.0,0.0,0.0,-64.59
32713,2008-09-03 23:45:00,27.09,7.455,0.071,0.0,0.0,0.0,0.0,-61.15
32714,2008-09-04 00:00:00,26.26,10.1,0.017,0.0,0.0,0.0,0.0,-60.0
32715,2008-09-04 00:15:00,25.55,11.51,0.0,0.0,0.0,0.0,0.0,-54.93
32716,2008-09-04 00:30:00,26.57,9.46,0.317,0.0,0.0,0.0,0.0,-62.88
32717,2008-09-04 00:45:00,27.19,8.9,0.351,0.0,0.0,0.0,0.0,-57.28
32718,2008-09-04 01:00:00,26.48,9.0,0.08,0.0,0.0,0.0,0.0,-56.13
32719,2008-09-04 01:15:00,26.11,10.08,0.108,0.0,0.0,0.0,0.0,-49.09
32720,2008-09-04 01:30:00,26.84,8.1,0.243,0.0,0.0,0.0,0.0,-58.6
32721,2008-09-04 01:45:00,26.99,9.6,1.035,0.0,0.0,0.0,0.0,-68.08
32722,2008-09-04 02:00:00,26.83,8.67,0.055,0.0,0.0,0.0,0.0,-53.52
32723,2008-09-04 02:15:00,25.94,10.35,0.349,0.0,0.0,0.0,0.0,-49.08
32724,2008-09-04 02:30:00,26.86,8.15,0.774,0.0,0.0,0.0,0.0,-54.38
32725,2008-09-04 02:45:00,25.96,11.5,1.682,0.0,0.0,0.0,0.0,-76.47
32726,2008-09-04 03:00:00,26.86,8.35,0.546,0.0,0.0,0.0,0.0,-61.69
32727,2008-09-04 03:15:00,26.05,10.13,0.139,0.0,0.0,0.0,0.0,-55.15
32728,2008-09-04 03:30:00,25.94,8.25,0.093,0.0,0.0,0.0,0.0,-45.93
32729,2008-09-04 03:45:00,26.63,6.678,0.134,0.0,0.0,0.0,0.0,-47.34
32730,2008-09-04 04:00:00,26.27,7.781,0.19,0.0,0.0,0.0,0.0,-50.27
32731,2008-09-04 04:15:00,26.42,7.806,0.399,0.0,0.0,0.0,0.0,-55.39
32732,2008-09-04 04:30:00,25.02,12.91,0.645,0.0,0.0,0.0,0.0,-64.35
32733,2008-09-04 04:45:00,24.69,10.34,0.029,0.0,0.0,0.0,0.0,-52.6
32734,2008-09-04 05:00:00,25.06,9.21,0.054,0.0,0.0,0.0,0.0,-55.11
32735,2008-09-04 05:15:00,24.87,10.25,0.103,0.121,0.0,0.0,0.0,-50.84
32736,2008-09-04 05:30:00,24.48,9.54,0.126,1.451,0.001,0.0,0.0,-48.42
32737,2008-09-04 05:45:00,25.2,6.373,0.137,13.28,0.005,0.0,0.0,-46.89
32738,2008-09-04 06:00:00,25.52,5.945,0.135,39.65,0.011,0.0,0.0,-47.15
32739,2008-09-04 06:15:00,25.77,5.231,0.135,67.11,0.017,0.0,0.0,-38.96
32740,2008-09-04 06:30:00,26.39,5.212,0.111,90.5,0.021,0.0,0.0,-36.07
32741,2008-09-04 06:45:00,27.29,6.016,0.248,117.3,0.026,0.0,0.0,-27.84
32742,2008-09-04 07:00:00,27.64,5.606,0.464,270.2,0.12,0.0,0.0,-16.38
32743,2008-09-04 07:15:00,27.84,6.635,0.208,217.0,0.104,0.0,0.0,-13.85
32744,2008-09-04 07:30:00,27.94,6.117,0.362,274.3,0.132,0.0,0.0,83.1
32745,2008-09-04 07:45:00,28.05,5.947,0.628,433.0,0.115,0.0,0.0,250.4
32746,2008-09-04 08:00:00,28.32,7.639,0.161,262.2,0.119,0.0,0.0,284.3
32747,2008-09-04 08:15:00,28.64,9.7,0.321,368.6,0.118,0.0,0.0,325.4
32748,2008-09-04 08:30:00,28.42,21.17,0.504,780.9,0.443,0.0,0.0,354.2
32749,2008-09-04 08:45:00,27.66,22.36,0.456,1195.0,0.555,0.0,0.0,386.4
32750,2008-09-04 09:00:00,28.09,26.18,0.718,1288.0,0.598,0.0,0.0,410.2
32751,2008-09-04 09:15:00,27.55,36.54,0.753,1378.0,0.64,0.0,0.0,440.7
32752,2008-09-04 09:30:00,26.68,41.64,0.837,1459.0,0.676,0.0,0.0,465.5
32753,2008-09-04 09:45:00,26.32,49.7,0.77,1532.0,0.709,0.0,0.0,489.1
32754,2008-09-04 10:00:00,26.88,41.9,0.879,1601.0,0.742,0.0,0.0,510.5
32755,2008-09-04 10:15:00,27.89,37.72,0.933,1665.0,0.772,0.0,0.0,528.7
32756,2008-09-04 10:30:00,27.47,43.37,0.999,1718.0,0.796,0.0,0.0,546.1
32757,2008-09-04 10:45:00,27.2,46.68,0.99,1767.0,0.816,0.0,0.0,559.9
32758,2008-09-04 11:00:00,27.72,45.25,1.016,1805.0,0.833,0.0,0.0,563.3
32759,2008-09-04 11:15:00,27.84,45.19,1.095,1834.0,0.846,0.0,0.0,575.3
32760,2008-09-04 11:30:00,28.19,44.86,1.062,1855.0,0.856,0.0,0.0,577.2
32761,2008-09-04 11:45:00,27.81,45.67,1.19,1870.0,0.863,0.0,0.0,582.9
32762,2008-09-04 12:00:00,27.86,44.4,1.047,1878.0,0.867,0.0,0.0,572.8
32763,2008-09-04 12:15:00,28.42,44.05,1.17,1875.0,0.865,0.0,0.0,560.9
32764,2008-09-04 12:30:00,28.37,44.28,1.373,1867.0,0.86,0.0,0.0,551.3
32765,2008-09-04 12:45:00,28.15,43.28,1.348,1848.0,0.849,0.0,0.0,543.0
32766,2008-09-04 13:00:00,28.17,41.36,1.256,1822.0,0.84,0.0,0.0,528.4
32767,2008-09-04 13:15:00,28.61,36.93,1.288,1790.0,0.827,0.0,0.0,508.8
32768,2008-09-04 13:30:00,29.0,31.38,1.457,1749.0,0.809,0.0,0.0,475.1
32769,2008-09-04 13:45:00,28.97,30.87,1.421,1702.0,0.788,0.0,0.0,454.7
32770,2008-09-04 14:00:00,28.75,33.5,1.35,1649.0,0.764,0.0,0.0,437.2
32771,2008-09-04 14:15:00,27.99,36.93,1.319,1587.0,0.737,0.0,0.0,410.7
32772,2008-09-04 14:30:00,28.52,32.86,1.27,1519.0,0.706,0.0,0.0,376.2
32773,2008-09-04 14:45:00,28.27,32.63,1.291,1444.0,0.672,0.0,0.0,346.5
32774,2008-09-04 15:00:00,29.3,23.66,1.206,1361.0,0.635,0.0,0.0,310.3
32775,2008-09-04 15:15:00,29.33,14.0,1.293,1273.0,0.595,0.0,0.0,269.1
32776,2008-09-04 15:30:00,29.33,16.6,1.26,1179.0,0.552,0.0,0.0,227.7
32777,2008-09-04 15:45:00,29.0,26.41,1.086,1079.0,0.506,0.0,0.0,193.9
32778,2008-09-04 16:00:00,28.58,21.01,1.077,977.0,0.459,0.0,0.0,155.8
32779,2008-09-04 16:15:00,28.13,29.86,0.874,870.0,0.41,0.0,0.0,113.8
32780,2008-09-04 16:30:00,27.79,38.33,0.698,761.2,0.36,0.0,0.0,72.83
32781,2008-09-04 16:45:00,28.46,32.05,0.786,651.1,0.31,0.0,0.0,33.64
32782,2008-09-04 17:00:00,28.24,34.75,0.774,537.1,0.259,0.0,0.0,-3.31
32783,2008-09-04 17:15:00,27.27,38.41,0.885,426.8,0.21,0.0,0.0,-37.86
32784,2008-09-04 17:30:00,26.16,40.21,0.88,320.7,0.163,0.0,0.0,-65.89
32785,2008-09-04 17:45:00,25.7,41.38,0.646,220.8,0.118,0.0,0.0,-90.3
32786,2008-09-04 18:00:00,24.89,41.96,1.044,120.4,0.066,0.0,0.0,-105.5
32787,2008-09-04 18:15:00,22.46,42.63,1.101,46.41,0.025,0.0,0.0,-111.9
32788,2008-09-04 18:30:00,22.02,29.3,1.011,10.95,0.005,0.0,0.0,-103.1
32789,2008-09-04 18:45:00,22.56,19.75,1.273,0.826,0.001,0.0,0.0,-96.5
32790,2008-09-04 19:00:00,23.22,13.43,1.118,0.0,0.0,0.0,0.0,-92.6
32791,2008-09-04 19:15:00,24.36,8.5,1.662,0.02,0.0,0.0,0.0,-89.3
32792,2008-09-04 19:30:00,24.25,10.84,1.672,0.0,0.0,0.0,0.0,-89.5
32793,2008-09-04 19:45:00,24.19,12.03,1.009,0.0,0.0,0.0,0.0,-85.8
32794,2008-09-04 20:00:00,24.3,11.69,1.08,0.0,0.0,0.0,0.0,-86.0
32795,2008-09-04 20:15:00,24.59,9.99,1.06,0.0,0.0,0.0,0.0,-85.4
32796,2008-09-04 20:30:00,24.95,8.21,1.279,0.0,0.0,0.0,0.0,-84.4
32797,2008-09-04 20:45:00,25.65,6.336,1.397,0.0,0.0,0.0,0.0,-82.8
32798,2008-09-04 21:00:00,25.53,6.86,1.466,0.0,0.0,0.0,0.0,-83.7
32799,2008-09-04 21:15:00,25.05,10.06,1.235,0.0,0.0,0.0,0.0,-81.4
32800,2008-09-04 21:30:00,25.26,10.0,1.288,0.0,0.0,0.0,0.0,-80.5
32801,2008-09-04 21:45:00,25.78,10.7,1.39,0.0,0.0,0.0,0.0,-79.11
32802,2008-09-04 22:00:00,25.87,13.23,1.35,0.0,0.0,0.0,0.0,-78.9
32803,2008-09-04 22:15:00,25.32,15.74,0.886,0.0,0.0,0.0,0.0,-78.42
32804,2008-09-04 22:30:00,25.08,18.88,1.0,0.0,0.0,0.0,0.0,-78.78
32805,2008-09-04 22:45:00,24.66,18.41,1.177,0.0,0.0,0.0,0.0,-79.54
32806,2008-09-04 23:00:00,24.05,20.18,0.96,0.0,0.0,0.0,0.0,-77.27
32807,2008-09-04 23:15:00,24.17,20.6,1.301,0.0,0.0,0.0,0.0,-77.2
32808,2008-09-04 23:30:00,24.2,20.91,1.746,0.06,0.0,0.0,0.0,-74.8
32809,2008-09-04 23:45:00,22.92,26.33,1.162,0.0,0.0,0.0,0.0,-74.01
32810,2008-09-05 00:00:00,22.71,27.13,1.112,0.0,0.0,0.0,0.0,-73.86
32811,2008-09-05 00:15:00,22.55,27.84,1.14,0.04,0.0,0.0,0.0,-71.66
32812,2008-09-05 00:30:00,22.19,29.72,0.837,0.0,0.0,0.0,0.0,-71.25
32813,2008-09-05 00:45:00,21.71,31.16,0.789,0.0,0.0,0.0,0.0,-70.38
32814,2008-09-05 01:00:00,21.63,31.41,0.991,0.0,0.0,0.0,0.0,-69.56
32815,2008-09-05 01:15:00,21.61,31.09,0.587,0.0,0.0,0.0,0.0,-67.87
32816,2008-09-05 01:30:00,23.07,26.64,0.809,0.04,0.0,0.0,0.0,-67.25
32817,2008-09-05 01:45:00,22.95,27.62,0.533,0.06,0.0,0.0,0.0,-65.66
32818,2008-09-05 02:00:00,22.16,30.73,0.304,0.0,0.0,0.0,0.0,-64.35
32819,2008-09-05 02:15:00,22.18,29.91,0.837,0.04,0.0,0.0,0.0,-63.41
32820,2008-09-05 02:30:00,22.48,28.62,0.446,0.04,0.0,0.0,0.0,-61.83
32821,2008-09-05 02:45:00,21.38,33.01,0.211,0.0,0.0,0.0,0.0,-58.21
32822,2008-09-05 03:00:00,20.02,43.08,0.312,0.02,0.0,0.0,0.0,-64.09
32823,2008-09-05 03:15:00,19.98,43.54,0.339,0.0,0.0,0.0,0.0,-61.72
32824,2008-09-05 03:30:00,20.38,42.79,0.263,0.02,0.0,0.0,0.0,-62.96
32825,2008-09-05 03:45:00,20.24,42.89,0.685,0.06,0.0,0.0,0.0,-73.22
32826,2008-09-05 04:00:00,21.98,33.61,0.935,0.02,0.0,0.0,0.0,-67.85
32827,2008-09-05 04:15:00,23.31,31.21,1.072,0.081,0.0,0.0,0.0,-64.63
32828,2008-09-05 04:30:00,21.26,39.3,0.839,0.0,0.0,0.0,0.0,-69.32
32829,2008-09-05 04:45:00,20.51,40.51,0.521,0.0,0.0,0.0,0.0,-65.61
32830,2008-09-05 05:00:00,20.87,37.45,0.46,0.0,0.0,0.0,0.0,-65.36
32831,2008-09-05 05:15:00,21.54,32.15,0.335,0.121,0.0,0.0,0.0,-62.81
32832,2008-09-05 05:30:00,21.87,33.73,0.489,1.17,0.001,0.0,0.0,-71.41
32833,2008-09-05 05:45:00,21.35,32.35,0.683,12.1,0.004,0.0,0.0,-60.77
32834,2008-09-05 06:00:00,22.04,29.58,0.452,39.78,0.012,0.0,0.0,-49.92
32835,2008-09-05 06:15:00,22.5,27.97,0.433,70.62,0.019,0.0,0.0,-42.89
32836,2008-09-05 06:30:00,22.67,29.5,0.539,95.5,0.024,0.0,0.0,-38.91
32837,2008-09-05 06:45:00,22.57,31.84,0.525,116.4,0.029,0.0,0.0,-28.19
32838,2008-09-05 07:00:00,22.38,32.95,0.294,267.1,0.081,0.0,0.0,-6.512
32839,2008-09-05 07:15:00,22.69,32.27,0.438,188.4,0.124,0.0,0.0,-1.181
32840,2008-09-05 07:30:00,23.64,30.42,0.324,322.2,0.084,0.0,0.0,87.4
32841,2008-09-05 07:45:00,24.5,31.12,0.351,413.0,0.101,0.0,0.0,243.5
32842,2008-09-05 08:00:00,25.35,31.42,0.179,305.3,0.128,0.0,0.0,280.7
32843,2008-09-05 08:15:00,25.74,30.22,0.466,370.0,0.118,0.0,0.0,313.4
32844,2008-09-05 08:30:00,25.31,41.15,0.471,788.2,0.465,0.0,0.0,348.8
32845,2008-09-05 08:45:00,23.64,56.37,0.388,1181.0,0.541,0.0,0.0,382.7
32846,2008-09-05 09:00:00,23.23,59.4,0.554,1275.0,0.584,0.0,0.0,411.4
32847,2008-09-05 09:15:00,23.59,59.72,0.693,1359.0,0.622,0.0,0.0,436.1
32848,2008-09-05 09:30:00,23.59,60.43,0.692,1436.0,0.657,0.0,0.0,463.1
32849,2008-09-05 09:45:00,23.46,61.13,0.714,1513.0,0.693,0.0,0.0,487.6
32850,2008-09-05 10:00:00,22.91,63.09,0.744,1584.0,0.728,0.0,0.0,506.3
32851,2008-09-05 10:15:00,23.87,59.92,0.754,1646.0,0.758,0.0,0.0,524.0
32852,2008-09-05 10:30:00,25.28,55.27,0.958,1699.0,0.784,0.0,0.0,536.3
32853,2008-09-05 10:45:00,24.79,56.02,0.883,1748.0,0.807,0.0,0.0,555.3
32854,2008-09-05 11:00:00,24.42,56.7,0.87,1787.0,0.825,0.0,0.0,563.4
32855,2008-09-05 11:15:00,24.53,56.26,0.919,1818.0,0.839,0.0,0.0,573.5
32856,2008-09-05 11:30:00,25.06,54.9,1.038,1843.0,0.853,0.0,0.0,575.8
32857,2008-09-05 11:45:00,24.32,57.32,1.071,1860.0,0.861,0.0,0.0,579.8
32858,2008-09-05 12:00:00,25.12,54.83,0.944,1868.0,0.866,0.0,0.0,572.0
32859,2008-09-05 12:15:00,25.43,53.63,0.936,1867.0,0.865,0.0,0.0,568.6
32860,2008-09-05 12:30:00,25.17,54.46,0.856,1859.0,0.86,0.0,0.0,559.5
32861,2008-09-05 12:45:00,25.37,53.06,1.039,1841.0,0.851,0.0,0.0,546.5
32862,2008-09-05 13:00:00,25.13,53.83,1.01,1817.0,0.839,0.0,0.0,533.6
32863,2008-09-05 13:15:00,25.23,53.4,1.033,1782.0,0.824,0.0,0.0,516.6
32864,2008-09-05 13:30:00,25.58,51.97,0.982,1742.0,0.807,0.0,0.0,491.2
32865,2008-09-05 13:45:00,25.81,51.41,0.963,1693.0,0.785,0.0,0.0,470.4
32866,2008-09-05 14:00:00,25.55,51.6,1.018,1637.0,0.761,0.0,0.0,441.4
32867,2008-09-05 14:15:00,25.0,52.72,1.011,1574.0,0.731,0.0,0.0,417.3
32868,2008-09-05 14:30:00,24.39,54.41,1.125,1505.0,0.7,0.0,0.0,382.6
32869,2008-09-05 14:45:00,23.95,55.51,1.073,1431.0,0.664,0.0,0.0,355.0
32870,2008-09-05 15:00:00,23.27,57.74,1.067,1348.0,0.625,0.0,0.0,316.4
32871,2008-09-05 15:15:00,23.66,55.16,0.939,1259.0,0.585,0.0,0.0,281.8
32872,2008-09-05 15:30:00,23.77,53.6,1.011,1166.0,0.542,0.0,0.0,239.9
32873,2008-09-05 15:45:00,23.49,54.77,0.982,1069.0,0.497,0.0,0.0,203.3
32874,2008-09-05 16:00:00,23.84,51.79,0.875,965.0,0.45,0.0,0.0,160.6
32875,2008-09-05 16:15:00,23.96,50.94,1.045,858.0,0.403,0.0,0.0,121.9
32876,2008-09-05 16:30:00,23.6,51.04,0.928,750.9,0.354,0.0,0.0,82.6
32877,2008-09-05 16:45:00,24.77,40.88,0.783,639.9,0.304,0.0,0.0,40.73
32878,2008-09-05 17:00:00,24.98,40.17,0.847,527.8,0.254,0.0,0.0,4.173
32879,2008-09-05 17:15:00,23.84,42.61,1.031,419.0,0.205,0.0,0.0,-27.34
32880,2008-09-05 17:30:00,23.12,42.49,1.064,312.1,0.158,0.0,0.0,-56.33
32881,2008-09-05 17:45:00,22.78,41.36,1.054,211.7,0.112,0.0,0.0,-78.45
32882,2008-09-05 18:00:00,23.67,34.11,1.104,111.2,0.06,0.0,0.0,-98.7
32883,2008-09-05 18:15:00,23.79,32.43,0.989,41.61,0.022,0.0,0.0,-105.8
32884,2008-09-05 18:30:00,23.36,32.19,1.082,9.49,0.004,0.0,0.0,-96.6
32885,2008-09-05 18:45:00,23.35,30.64,1.309,0.665,0.0,0.0,0.0,-90.6
32886,2008-09-05 19:00:00,23.9,28.24,1.35,0.0,0.0,0.0,0.0,-87.4
32887,2008-09-05 19:15:00,24.19,26.83,1.274,0.0,0.0,0.0,0.0,-85.2
32888,2008-09-05 19:30:00,23.76,28.23,0.954,0.0,0.0,0.0,0.0,-82.5
32889,2008-09-05 19:45:00,23.39,28.91,0.97,0.0,0.0,0.0,0.0,-79.68
32890,2008-09-05 20:00:00,23.68,26.78,0.832,0.0,0.0,0.0,0.0,-74.39
32891,2008-09-05 20:15:00,26.23,20.5,1.152,0.02,0.0,0.0,0.0,-72.95
32892,2008-09-05 20:30:00,26.47,19.26,1.088,0.04,0.0,0.0,0.0,-73.27
32893,2008-09-05 20:45:00,27.34,17.73,1.613,0.0,0.0,0.0,0.0,-74.54
32894,2008-09-05 21:00:00,28.14,18.63,1.605,0.0,0.0,0.0,0.0,-75.87
32895,2008-09-05 21:15:00,27.66,21.37,1.236,0.0,0.0,0.0,0.0,-75.26
32896,2008-09-05 21:30:00,25.89,30.58,0.739,0.0,0.0,0.0,0.0,-74.17
32897,2008-09-05 21:45:00,23.57,39.12,0.808,0.0,0.0,0.0,0.0,-73.05
32898,2008-09-05 22:00:00,25.71,26.6,0.851,0.0,0.0,0.0,0.0,-64.51
32899,2008-09-05 22:15:00,24.98,31.01,0.593,0.0,0.0,0.0,0.0,-66.94
32900,2008-09-05 22:30:00,26.13,26.6,1.081,0.0,0.0,0.0,0.0,-63.17
32901,2008-09-05 22:45:00,25.93,28.22,0.35,0.0,0.0,0.0,0.0,-65.4
32902,2008-09-05 23:00:00,24.91,32.97,0.579,0.0,0.0,0.0,0.0,-66.91
32903,2008-09-05 23:15:00,23.2,36.91,0.309,0.0,0.0,0.0,0.0,-61.63
32904,2008-09-05 23:30:00,23.02,37.37,0.261,0.0,0.0,0.0,0.0,-63.8
32905,2008-09-05 23:45:00,21.87,42.3,0.738,0.0,0.0,0.0,0.0,-64.03
32906,2008-09-06 00:00:00,21.35,44.36,0.921,0.0,0.0,0.0,0.0,-64.08
32907,2008-09-06 00:15:00,20.72,46.78,0.539,0.0,0.0,0.0,0.0,-63.26
32908,2008-09-06 00:30:00,20.92,43.9,0.729,0.02,0.0,0.0,0.0,-62.53
32909,2008-09-06 00:45:00,20.51,45.07,0.611,0.02,0.0,0.0,0.0,-63.25
32910,2008-09-06 01:00:00,20.11,48.89,0.305,0.0,0.0,0.0,0.0,-57.2
32911,2008-09-06 01:15:00,19.59,50.93,0.383,0.02,0.0,0.0,0.0,-59.78
32912,2008-09-06 01:30:00,19.86,48.58,0.324,0.0,0.0,0.0,0.0,-57.33
32913,2008-09-06 01:45:00,20.69,45.54,0.374,0.04,0.0,0.0,0.0,-58.9
32914,2008-09-06 02:00:00,20.9,44.61,0.433,0.04,0.0,0.0,0.0,-61.02
32915,2008-09-06 02:15:00,20.24,50.16,0.647,0.02,0.0,0.0,0.0,-59.77
32916,2008-09-06 02:30:00,20.23,48.94,0.47,0.02,0.0,0.0,0.0,-59.77
32917,2008-09-06 02:45:00,19.72,53.74,0.907,0.06,0.0,0.0,0.0,-64.84
32918,2008-09-06 03:00:00,19.47,54.03,0.785,0.02,0.0,0.0,0.0,-63.07
32919,2008-09-06 03:15:00,19.92,51.64,0.813,0.04,0.0,0.0,0.0,-65.48
32920,2008-09-06 03:30:00,20.47,49.26,0.879,0.04,0.0,0.0,0.0,-64.95
32921,2008-09-06 03:45:00,20.3,48.93,0.665,0.02,0.0,0.0,0.0,-60.18
32922,2008-09-06 04:00:00,20.66,46.9,0.536,0.0,0.0,0.0,0.0,-61.98
32923,2008-09-06 04:15:00,21.54,41.44,0.601,0.04,0.0,0.0,0.0,-60.04
32924,2008-09-06 04:30:00,22.1,39.29,0.484,0.02,0.0,0.0,0.0,-60.24
32925,2008-09-06 04:45:00,22.06,40.96,0.238,0.0,0.0,0.0,0.0,-62.77
32926,2008-09-06 05:00:00,21.1,43.89,0.355,0.02,0.0,0.0,0.0,-65.52
32927,2008-09-06 05:15:00,20.34,45.42,0.473,0.06,0.0,0.0,0.0,-69.35
32928,2008-09-06 05:30:00,20.09,45.45,0.77,0.928,0.0,0.0,0.0,-64.6
32929,2008-09-06 05:45:00,20.31,44.02,0.707,11.09,0.004,0.0,0.0,-62.16
32930,2008-09-06 06:00:00,20.25,43.64,0.335,36.88,0.011,0.0,0.0,-53.0
32931,2008-09-06 06:15:00,20.64,42.34,0.223,66.46,0.017,0.0,0.0,-41.82
32932,2008-09-06 06:30:00,20.86,42.74,0.131,91.5,0.023,0.0,0.0,-33.31
32933,2008-09-06 06:45:00,21.34,42.69,0.074,111.3,0.027,0.0,0.0,-24.22
32934,2008-09-06 07:00:00,22.55,38.6,0.149,259.4,0.053,0.0,0.0,-9.0
32935,2008-09-06 07:15:00,23.98,36.03,0.075,234.8,0.107,0.0,0.0,-7.528
32936,2008-09-06 07:30:00,22.71,44.94,0.053,291.4,0.056,0.0,0.0,113.4
32937,2008-09-06 07:45:00,22.34,49.8,0.123,317.7,0.107,0.0,0.0,246.7
32938,2008-09-06 08:00:00,24.08,44.74,0.494,319.9,0.155,0.0,0.0,281.7
32939,2008-09-06 08:15:00,24.36,46.71,0.569,353.6,0.1,0.0,0.0,317.4
32940,2008-09-06 08:30:00,22.09,62.3,0.439,952.0,0.486,0.0,0.0,346.6
32941,2008-09-06 08:45:00,21.77,66.09,0.452,1174.0,0.534,0.0,0.0,376.9
32942,2008-09-06 09:00:00,22.46,64.77,0.397,1267.0,0.577,0.0,0.0,412.5
32943,2008-09-06 09:15:00,22.54,64.58,0.602,1355.0,0.618,0.0,0.0,439.6
32944,2008-09-06 09:30:00,23.04,63.2,0.553,1436.0,0.656,0.0,0.0,464.9
32945,2008-09-06 09:45:00,23.54,61.6,0.659,1508.0,0.691,0.0,0.0,489.9
32946,2008-09-06 10:00:00,23.52,61.38,0.667,1575.0,0.722,0.0,0.0,505.9
32947,2008-09-06 10:15:00,23.55,60.85,0.744,1636.0,0.75,0.0,0.0,525.8
32948,2008-09-06 10:30:00,22.89,62.69,0.841,1691.0,0.774,0.0,0.0,546.8
32949,2008-09-06 10:45:00,22.75,63.05,0.757,1733.0,0.795,0.0,0.0,556.0
32950,2008-09-06 11:00:00,22.4,64.58,0.85,1775.0,0.812,0.0,0.0,571.0
32951,2008-09-06 11:15:00,22.61,63.84,0.872,1806.0,0.827,0.0,0.0,574.2
32952,2008-09-06 11:30:00,23.06,62.32,0.8,1829.0,0.839,0.0,0.0,577.3
32953,2008-09-06 11:45:00,23.91,59.26,0.762,1843.0,0.845,0.0,0.0,572.1
32954,2008-09-06 12:00:00,23.94,59.19,0.845,1850.0,0.849,0.0,0.0,575.9
32955,2008-09-06 12:15:00,23.94,58.91,0.812,1849.0,0.849,0.0,0.0,570.4
32956,2008-09-06 12:30:00,23.55,60.1,0.934,1839.0,0.844,0.0,0.0,552.9
32957,2008-09-06 12:45:00,23.3,60.6,0.902,1822.0,0.836,0.0,0.0,543.1
32958,2008-09-06 13:00:00,23.63,59.37,0.903,1794.0,0.824,0.0,0.0,529.3
32959,2008-09-06 13:15:00,23.93,57.75,0.918,1759.0,0.808,0.0,0.0,507.5
32960,2008-09-06 13:30:00,24.33,56.09,0.96,1718.0,0.791,0.0,0.0,483.3
32961,2008-09-06 13:45:00,24.6,54.61,0.87,1669.0,0.77,0.0,0.0,460.3
32962,2008-09-06 14:00:00,24.97,52.92,0.978,1613.0,0.745,0.0,0.0,434.9
