time,fog-harp-ml,fog-remove-flag,relative-humidity-minimum-rh-min-pct,solar-radiation-average-slr-flux-k-w-avg-kwm-2,air-temperature-average-degc,air-temperature-maximum-degc,battery-voltage-batt-v-v,air-temperature-minimum-degc,barometric-pressure-average-bp-mbar-avg-mb,lightning-strike-distance-average-dist-km-avg-km,leaf-wetness-sum-lwm-con-tot-min,wind-invalid-flag-sum-invalid-wind-tot,leaf-wetness-average-l-wm-v-avg-mv,leaf-wetness-sum-lwm-dry-tot-min,leaf-wetness-sum-lwm-wet-tot-min,soil-water-potential-average-matrix-potential-100-avg-kpa,soil-water-potential-average-matrix-potential-100-bare-avg-kpa,soil-water-potential-average-matrix-potential-1300-avg-kpa,soil-water-potential-average-matrix-potential-400-avg-kpa,soil-water-potential-average-matrix-potential-100-veg-avg-kpa,soil-water-potential-average-matrix-potential-400-veg-avg-kpa,soil-water-potential-average-matrix-potential-400-bare-avg-kpa,soil-water-potential-average-matrix-potential-700-bare-avg-kpa,soil-temperature-10-cm-bare-pit-average-degc,soil-water-potential-average-matrix-potential-900-avg-kpa,wind-speed-maximum-max-ws-ms-max-ms,soil-temperature-10-cm-average-degc,air-temperature-average-mp-1300-temp-avg-degc,air-temperature-10-cm-open-port-for-future-coyote-brush-pit-average-degc,air-temperature-average-mp-400-bare-temp-avg-degc,air-temperature-average-mp-700-bare-temp-avg-degc,air-temperature-average-mp-400-temp-avg-degc,air-temperature-average-mp-400-veg-temp-avg-degc,rainfall-sum-rain-mm-tot-mm,instrument-temperature-p-temp-c-degc,air-temperature-average-mp-900-temp-avg-degc,relative-humidity-maximum-rh-max-pct,lightning-strikes-sum-strikes-tot-count,barometric-pressure-average-vp-mbar-avg-mb,soil-moisture-average-vwc-100-veg-avg,soil-moisture-average-vwc-100-soil-avg,soil-moisture-average-vwc-1500-soil-avg,soil-moisture-average-vwc-250-soil-avg,soil-moisture-average-vwc-250-veg-avg,soil-moisture-average-vwc-50-soil-avg,soil-moisture-average-vwc-750-soil-avg,soil-moisture-average-vwc-50-veg-avg,soil-moisture-average-vwc-750-veg-avg,air-temperature-wind-vector-cells-wind-dir-du-wvt-deg,wind-speed-wind-vector-cells-ws-ms-u-wvt-ms,air-temperature-wind-vector-cells-wind-dir-sdu-wvt-deg,wind-speed-wind-vector-cells-ws-ms-s-wvt-ms
8/23/22 17:40,26.46,,98.3,0.029,13.51,13.6,13.83,13.4,980.9764,0,10,0,280.5,0,0,-474.1,0,0,-385.7,,,0,0,0,0,8.8,23.4,0,,0,0,21.7,,0,15.78,0,99.3,0,15.29999,-0.234,0.156,-0.393,0.38,-0.155,0.091,0.303,-0.261,-0.118,312.5,5.266,12.79,5.401
8/23/22 17:50,26.46,,98.3,0.026,13.51,13.6,13.53,13.4,980.8799,0,8.17,0,282.8,0,1.833,-476.2,0,0,-386.6,,,0,0,0,0,8.15,23.4,0,,0,0,21.7,,0,15.66,0,99.9,0,15.29999,-0.23,0.156,-0.393,0.395,-0.15,0.091,0.303,-0.256,-0.113,316.8,5.312,12.66,5.445
8/23/22 18:00,37.8,,98.9,0.017,13.45,13.5,13.3,13.4,980.9097,0,0,0,292.4,0,10,-475.9,0,0,-387.1,,,0,0,0,0,8.14,23.4,0,,0,0,21.7,,0,15.8,0,99.8,0,15.29999,-0.228,0.156,-0.393,0.346,-0.147,0.091,0.303,-0.254,-0.111,311.8,5.694,13.17,5.849
8/23/22 18:10,37.8,,98.8,0.01,13.44,13.5,13.18,13.4,981.0555,0,0,0,301.7,0,10,-475.3,0,0,-387.6,,,0,0,0,0,7.43,23.4,0,,0,0,21.68,,0,15.45,0,99.7,0,15.29999,-0.227,0.156,-0.393,0.342,-0.145,0.091,0.303,-0.253,-0.109,309.7,5.446,11.65,5.561
8/23/22 18:20,37.8,,98.7,0.005,13.42,13.5,13.09,13.4,981.1053,0,0,0,310.9,0,10,-477.4,0,0,-388.7,,,0,0,0,0,8.49,23.4,0,,0,0,21.63,,0,15.25,0,99.4,0,15.28333,-0.224,0.156,-0.392,0.345,-0.141,0.09,0.303,-0.249,-0.106,310.5,5.301,12.15,5.423
8/23/22 18:30,37.8,,98.8,0.002,13.41,13.5,13.02,13.3,981.1964,0,0,0,321.2,0,10,-477.8,0,0,-388.7,,,0,0,0,0,8.14,23.4,0,,0,0,21.6,,0,15.25,0,100,0,15.25667,-0.223,0.156,-0.393,0.355,-0.139,0.09,0.303,-0.248,-0.104,315.1,5.284,14.08,5.449
8/23/22 18:40,45.36,,98.9,0.001,13.4,13.4,13,13.3,981.353,0,0,0,327.9,0,10,-476,0,0,-389.6,,,0,0,0,0,8.44,23.4,0,,0,0,21.6,,0,15.2,0,99.6,0,15.20001,-0.222,0.156,-0.393,0.393,-0.138,0.09,0.303,-0.247,-0.104,314.8,5.121,11.62,5.228
8/23/22 18:50,41.58,,98.8,0,13.41,13.5,13,13.3,981.5101,0,0,0,331.9,0,10,-474.7,0,0,-387.1,,,0,0,0,0,8.33,23.4,0,,0,0,21.6,,0,15.02,0,99.6,0,15.21167,-0.221,0.156,-0.393,0.399,-0.138,0.09,0.303,-0.247,-0.104,311,4.952,13.09,5.085
8/23/22 19:00,49.14,,98.8,0,13.42,13.5,13,13.4,981.6201,0,0,0,336.7,0,10,-478.3,0,0,-389.1,,,0,0,0,0,7.4,23.32,0,,0,0,21.6,,0,14.81,0,99.8,0,15.29999,-0.22,0.156,-0.393,0.382,-0.137,0.09,0.303,-0.245,-0.103,317.8,4.907,13.65,5.051
8/23/22 19:10,52.92,,99.1,0,13.4,13.5,13.01,13.3,981.7181,0,0,0,339.6,0,10,-478.9,0,0,-386.6,,,0,0,0,0,7.88,23.3,0,,0,0,21.6,,0,14.37,0,99.9,0,15.29999,-0.217,0.155,-0.393,0.421,-0.135,0.09,0.303,-0.242,-0.101,316.1,4.831,13.86,4.977
8/23/22 19:20,45.36,,98.7,0,13.43,13.5,13.01,13.3,981.8612,0,0,0,339.9,0,10,-479,0,0,-389.2,,,0,0,0,0,7.6,23.3,0,,0,0,21.6,,0,14.29,0,100,0,15.29999,-0.214,0.155,-0.394,0.384,-0.132,0.09,0.303,-0.239,-0.098,315.3,4.838,13.46,4.975
8/23/22 19:30,49.14,,99.3,0,13.39,13.4,13.01,13.3,981.9349,0,0,0,338.2,0,10,-483.1,0,0,-389.5,,,0,0,0,0,8.03,23.21,0,,0,0,21.6,,0,14.27,0,100,0,15.29999,-0.216,0.155,-0.394,0.382,-0.133,0.09,0.303,-0.241,-0.1,316.3,4.814,13.33,4.949
8/23/22 19:40,52.92,,99.2,0,13.41,13.5,13,13.4,982.0471,0,0,0,339.4,0,10,-482.4,0,0,-387.3,,,0,0,0,0,8.17,23.2,0,,0,0,21.6,,0,14.3,0,99.8,0,15.29999,-0.235,0.155,-0.395,0.371,-0.167,0.09,0.303,-0.26,-0.133,311.6,5.191,13.2,5.332
8/23/22 19:50,52.92,,99.4,0,13.4,13.5,12.99,13.4,982.3197,0,0,0,339.1,0,10,-483.5,0,0,-388.1,,,0,0,0,0,7.8,23.2,0,,0,0,21.6,,0,14.38,0,100,0,15.29999,-0.256,0.155,-0.397,0.4,-0.204,0.089,0.303,-0.281,-0.17,313.3,4.554,11.16,4.642
8/23/22 20:00,45.36,,99.7,0,13.34,13.4,12.98,13.3,982.6081,0,0,0,339,0,10,-487,0,0,-389.2,,,0,0,0,0,7.58,23.1,0,,0,0,21.6,,0,14.53,0,100,0,15.27833,-0.224,0.155,-0.395,0.396,-0.145,0.089,0.303,-0.248,-0.111,317.1,4.412,14.07,4.55
8/23/22 20:10,41.58,,99.8,0,13.3,13.3,13.01,13.2,982.6438,0,0,0,339.4,0,10,-487.1,0,0,-388.6,,,0,0,0,0,7.03,23.1,0,,0,0,21.6,,0,14.09,0,100,0,15.25333,-0.214,0.155,-0.395,0.396,-0.133,0.089,0.303,-0.239,-0.1,319.6,4.39,15.16,4.55
8/23/22 20:20,49.14,,99.6,0,13.28,13.3,13,13.2,982.6563,0,0,0,341.3,0,10,-484.2,0,0,-389.5,,,0,0,0,0,7.3,23.05,0,,0,0,21.6,,0,14.09,0,100,0,15.23,-0.213,0.155,-0.395,0.41,-0.132,0.089,0.303,-0.237,-0.099,316.2,4.606,11.27,4.697
8/23/22 20:30,41.58,,99.7,0,13.28,13.3,12.97,13.2,982.8033,0,0,0,340.8,0,10,-488,0,0,-387.4,,,0,0,0,0,6.65,23,0,,0,0,21.6,,0,14.37,0,100,0,15.20001,-0.237,0.155,-0.396,0.397,-0.175,0.089,0.303,-0.261,-0.141,321.6,3.72,15.4,3.86
8/23/22 20:40,37.8,,99.6,0,13.28,13.3,12.98,13.2,982.8602,0,0,0,340.1,0,10,-486.9,0,0,-389.6,,,0,0,0,0,6.76,22.98,0,,0,0,21.6,,0,14.29,0,100,0,15.20001,-0.212,0.155,-0.396,0.328,-0.13,0.089,0.303,-0.236,-0.097,325.4,3.92,17.48,4.111
8/23/22 20:50,37.8,,99.6,0,13.24,13.3,12.97,13.2,982.972,0,0,0,341.3,0,10,-495.9,0,0,-387.9,,,0,0,0,0,5.02,22.9,0,,0,0,21.6,,0,14.52,0,100,0,15.19834,-0.21,0.155,-0.396,0.316,-0.127,0.089,0.303,-0.234,-0.095,330.5,3.476,15.06,3.6
8/23/22 21:00,34.02,,100,0,13.17,13.3,12.98,13.1,983.2385,0,0,0,338.5,0,10,-493.6,0,0,-388.6,,,0,0,0,0,5.39,22.9,0,,0,0,21.6,,0,14.16,0,100,0,15.14333,-0.21,0.155,-0.396,0.315,-0.126,0.089,0.303,-0.234,-0.094,320.2,3.329,12.43,3.41
8/23/22 21:10,26.46,,99.8,0,13.16,13.2,12.96,13.1,983.4013,0,0,0,339.1,0,10,-495.8,0,0,-389.2,,,0,0,0,0,4.73,22.82,0,,0,0,21.6,,0,14.4,0,100,0,15.12333,-0.208,0.155,-0.396,0.316,-0.123,0.089,0.303,-0.232,-0.091,341.4,2.62,15.05,2.713
8/23/22 21:20,18.9,,99.8,0,13.19,13.2,12.96,13.1,983.495,0,0,0,340.5,0,10,-498.1,0,0,-389.6,,,0,0,0,0,3.94,22.8,0,,0,0,21.6,,0,14.48,0,100,0,15.13333,-0.208,0.155,-0.397,0.317,-0.123,0.088,0.303,-0.231,-0.091,344.1,2.251,15.33,2.334
8/23/22 21:30,26.46,,100,0,13.13,13.2,12.97,13.1,983.5,0,0,0,338.6,0,10,-501.9,0,0,-388.7,,,0,0,0,0,3.88,22.76,0,,0,0,21.6,,0,14.33,0,100,0,15.09832,-0.207,0.154,-0.397,0.325,-0.122,0.088,0.303,-0.231,-0.091,323.9,2.439,15,2.526
8/23/22 21:40,22.68,,100,0,13.09,13.2,12.98,13,983.5084,0,0,0,337.3,0,10,-498,0,0,-389.3,,,0,0,0,0,3.39,22.7,0,,0,0,21.6,,0,14.11,0,100,0,15.06166,-0.23,0.154,-0.396,0.372,-0.149,0.088,0.303,-0.254,-0.117,317.4,2.317,17.6,2.432
8/23/22 21:50,22.68,,100,0,13.1,13.2,12.98,13,983.4866,0,0,0,340.3,0,10,-501.9,0,0,-389.1,,,0,0,0,0,3.27,22.7,0,,0,0,21.6,,0,14.12,0,100,0,15.08166,-0.209,0.154,-0.396,0.361,-0.124,0.088,0.303,-0.233,-0.093,330,2.152,12.89,2.208
8/23/22 22:00,15.12,,99.9,0,13.1,13.2,12.97,13,983.4865,0,0,0,339.4,0,10,-502.5,0,0,-388.1,,,0,0,0,0,2.97,22.62,0,,0,0,21.6,,0,13.99,0,100,0,15.06833,-0.204,0.154,-0.396,0.384,-0.119,0.088,0.303,-0.228,-0.088,322.1,1.759,15.6,1.827
8/23/22 22:10,18.9,,100,0,13.02,13.1,12.98,12.9,983.475,0,0,0,335.2,0,10,-504.7,0,0,-389.3,,,0,0,0,0,3.2,22.6,0,,0,0,21.6,,0,13.93,0,100,0,14.99667,-0.202,0.154,-0.396,0.378,-0.116,0.088,0.303,-0.226,-0.085,316.9,1.851,17.18,1.938
8/23/22 22:20,11.34,,100,0,13.05,13.1,12.98,13,983.522,0,0,0,331.2,0,10,-510,0,0,-388,,,0,0,0,0,2.48,22.58,0,,0,0,21.6,,0,13.75,0,100,0,15.00667,-0.201,0.154,-0.396,0.389,-0.115,0.088,0.303,-0.224,-0.084,336.3,1.472,18.2,1.55
8/23/22 22:30,7.56,,100,0,13,13.1,12.96,12.9,983.5871,0,0,0,329.3,0,10,-510,0,0,-389.1,,,0,0,0,0,2.25,22.5,0,,0,0,21.6,,0,13.9,0,100,0,14.95834,-0.199,0.154,-0.396,0.376,-0.113,0.088,0.303,-0.222,-0.082,341.6,1.175,17.19,1.23
8/23/22 22:40,11.34,,100,0,13.01,13.1,12.96,13,983.6005,0,0,0,330.1,0,10,-522.6,0,0,-389.3,,,0,0,0,0,2.26,22.5,0,,0,0,21.6,,0,13.95,0,100,0,14.98333,-0.199,0.154,-0.396,0.342,-0.112,0.088,0.303,-0.222,-0.082,315.4,1.414,19.29,1.499
8/23/22 22:50,15.12,,100,0,12.99,13.1,12.97,12.9,983.6578,0,0,0,332.3,0,10,-513.1,0,0,-389,,,0,0,0,0,2.07,22.44,0,,0,0,21.6,,0,13.82,0,100,0,14.95667,-0.199,0.154,-0.396,0.329,-0.112,0.087,0.303,-0.222,-0.082,306.6,1.308,16.77,1.366
8/23/22 23:00,11.34,,100,0,13.01,13.1,12.95,13,983.7045,0,0,0,333.1,0,10,-527.1,0,0,-388.6,,,0,0,0,0,2.29,22.4,0,,0,0,21.6,,0,14.08,0,100,0,14.97334,-0.199,0.154,-0.395,0.337,-0.111,0.087,0.303,-0.222,-0.08,318.2,1.38,18.35,1.455
8/23/22 23:10,11.34,,100,0,13.01,13.1,12.98,12.9,983.6962,0,0,0,333.6,0,10,-530,0,0,-386.8,,,0,0,0,0,2.19,22.4,0,,0,0,21.6,,0,13.71,0,100,0,14.97667,-0.198,0.154,-0.395,0.341,-0.111,0.087,0.303,-0.222,-0.081,301.9,1.276,10.79,1.299
8/23/22 23:20,11.34,,100,0,12.99,13,12.97,12.9,983.6995,0,0,0,333.3,0,10,-529.2,0,0,-389,,,0,0,0,0,2.12,22.33,0,,0,0,21.6,,0,13.64,0,100,0,14.92501,-0.197,0.154,-0.396,0.36,-0.11,0.087,0.303,-0.22,-0.08,309.3,1.242,16.54,1.296
8/23/22 23:30,15.12,,100,0,12.99,13,12.96,12.9,983.6767,0,0,0,333.5,0,10,-531.7,0,0,-388.8,,,0,0,0,0,2.21,22.3,0,,0,0,21.6,,0,13.68,0,100,0,14.92667,-0.196,0.154,-0.397,0.376,-0.109,0.087,0.303,-0.219,-0.079,308.5,1.351,15.19,1.4
8/23/22 23:40,15.12,,100,0,12.99,13.1,12.96,12.9,983.5836,0,0,0,332.2,0,10,-530.1,0,0,-387.7,,,0,0,0,0,2.31,22.3,0,,0,0,21.6,,0,13.71,0,100,0,14.93667,-0.196,0.153,-0.397,0.36,-0.108,0.087,0.303,-0.218,-0.078,303.2,1.381,11.67,1.41
8/23/22 23:50,11.34,,100,0,13,13.1,12.94,12.9,983.5017,0,0,0,334.5,0,10,-533.7,0,0,-389.1,,,0,0,0,0,1.92,22.23,0,,0,0,21.6,,0.017,14.14,0,100,0,14.96667,-0.195,0.153,-0.397,0.359,-0.107,0.087,0.303,-0.218,-0.077,319.1,1.294,15.91,1.346
8/24/22 0:00,15.12,,100,0,12.93,13,12.91,12.9,983.4949,0,0,0,336.3,0,10,-539.2,0,0,-388.4,,,0,0,0,0,2.11,22.2,0,,0,0,21.6,,0,14.42,0,100,0,14.90667,-0.197,0.153,-0.397,0.356,-0.108,0.087,0.303,-0.22,-0.078,344.5,1.251,14.89,1.295
8/24/22 0:10,11.34,,100,0,12.89,12.9,12.95,12.8,983.426,0,0,0,338.2,0,10,-538.6,0,0,-388.6,,,0,0,0,0,1.62,22.2,0,,0,0,21.6,,0,14.08,0,100,0,14.87167,-0.199,0.153,-0.397,0.365,-0.11,0.087,0.303,-0.222,-0.08,343.8,1.064,13.71,1.096
8/24/22 0:20,15.12,,100,0,12.81,12.9,12.96,12.7,983.3289,0,0,0,340.1,0,10,-541.8,0,0,-389,,,0,0,0,0,1.84,22.14,0,,0,0,21.6,,0,13.72,0,100,0,14.79499,-0.196,0.153,-0.397,0.395,-0.109,0.087,0.303,-0.219,-0.079,326.6,1.169,17.45,1.226
8/24/22 0:30,18.9,,100,0,12.8,12.9,12.95,12.7,983.2772,0,0,0,340.2,0,10,-545.9,0,0,-388.8,,,0,0,0,0,2.22,22.1,0,,0,0,21.6,,0,13.63,0,100,0,14.77833,-0.194,0.153,-0.397,0.398,-0.105,0.086,0.303,-0.216,-0.076,310.3,1.336,17.89,1.404
8/24/22 0:40,11.34,,100,0,12.77,12.9,12.96,12.7,983.3577,0,0,0,336.8,0,10,-543.4,0,0,-387,,,0,0,0,0,1.96,22.1,0,,0,0,21.6,,0,13.39,0,100,0,14.74,-0.191,0.153,-0.397,0.395,-0.103,0.086,0.303,-0.214,-0.074,332.5,0.954,16.08,0.993
8/24/22 0:50,7.56,,100,0,12.9,13,12.96,12.8,983.3619,0,0,0,330.8,0,10,-546.3,0,0,-388.9,,,0,0,0,0,1.21,22.07,0,,0,0,21.6,,0.017,13.38,0,100,0,14.87501,-0.188,0.153,-0.397,0.422,-0.101,0.086,0.303,-0.211,-0.072,336.1,0.476,35.31,0.588
8/24/22 1:00,7.56,,100,0,12.98,13,12.93,12.9,983.3679,0,0,0,330.3,0,10,-548.7,0,0,-388.4,,,0,0,0,0,1.67,22,0,,0,0,21.6,,0,13.55,0,100,0,14.92834,-0.19,0.153,-0.398,0.433,-0.101,0.086,0.303,-0.212,-0.072,324.3,0.761,17.08,0.797
8/24/22 1:10,3.78,,100,0,13,13.1,12.95,12.9,983.3652,0,0,0,330,0,10,-554.9,0,0,-389.7,,,0,0,0,0,1.64,22,0,,0,0,21.6,,0,13.44,0,100,0,14.97667,-0.19,0.153,-0.396,0.445,-0.102,0.086,0.303,-0.213,-0.073,328.6,0.872,18.6,0.921
8/24/22 1:20,7.56,,100,0,13.01,13.1,12.95,13,983.2971,0,0,0,328.1,0,10,-552.9,0,0,-388.9,,,0,0,0,0,1.57,22,0,,0,0,21.6,,0,13.5,0,100,0,14.99333,-0.19,0.153,-0.396,0.455,-0.103,0.086,0.303,-0.213,-0.073,308.1,0.997,14.89,1.032
8/24/22 1:30,3.78,,100,0,13.03,13.1,12.94,13,983.3578,0,0,0,325.7,0,10,-557.4,0,0,-388.9,,,0,0,0,0,1.57,21.91,0,,0,0,21.6,,0,13.6,0,100,0,15.00833,-0.192,0.153,-0.397,0.444,-0.103,0.086,0.303,-0.214,-0.074,317.8,0.815,19.68,0.866
8/24/22 1:40,3.78,,100,0,13.1,13.2,12.95,13,983.4029,0,0,0,323,0,10,-554.4,0,0,-387.6,,,0,0,0,0,1.95,21.9,0,,0,0,21.6,,0,13.46,0,100,0,15.06999,-0.192,0.153,-0.397,0.415,-0.103,0.086,0.303,-0.214,-0.074,332.1,0.926,19.02,0.98
8/24/22 1:50,7.56,,100,0,13.18,13.2,12.94,13.1,983.4062,0,0,0,322,0,10,-555.4,0,0,-388.2,,,0,0,0,0,1.74,21.9,0,,0,0,21.6,,0.017,13.54,0,100,0,15.10999,-0.192,0.153,-0.397,0.387,-0.103,0.086,0.303,-0.215,-0.074,330.1,0.856,19.03,0.906
8/24/22 2:00,3.78,,100,0,13.19,13.2,12.92,13.1,983.3799,0,0,0,321.1,0,10,-558.4,0,0,-387.5,,,0,0,0,0,1.4,21.88,0,,0,0,21.6,,0,13.71,0,100,0,15.13833,-0.192,0.153,-0.397,0.379,-0.103,0.086,0.303,-0.215,-0.074,327,0.869,20.33,0.928
8/24/22 2:10,3.78,,100,0,13.22,13.3,12.92,13.2,983.3795,0,0,0,322.8,0,10,-555.4,0,0,-391.2,,,0,0,0,0,1.96,21.8,0,,0,0,21.6,,0,14.02,0,100,0,15.19667,-0.194,0.153,-0.396,0.35,-0.104,0.086,0.303,-0.216,-0.075,318.2,0.889,18.54,0.939
8/24/22 2:20,7.56,,100,0,13.27,13.3,12.92,13.2,983.4263,0,0,0,324.8,0,10,-560.5,0,0,-388,,,0,0,0,0,1.56,21.8,0,,0,0,21.6,,0,13.95,0,100,0,15.22334,-0.196,0.153,-0.396,0.339,-0.106,0.086,0.303,-0.218,-0.077,317.7,0.928,18.15,0.977
8/24/22 2:30,7.56,,100,0,13.3,13.4,12.89,13.3,983.4921,0,0,0,324.9,0,10,-557,0,0,-387.4,,,0,0,0,0,1.25,21.8,0,,0,0,21.6,,0,14.1,0,100,0,15.27833,-0.196,0.153,-0.397,0.342,-0.106,0.086,0.303,-0.218,-0.078,319.8,0.663,17.77,0.696
8/24/22 2:40,3.78,,100,0,13.32,13.4,12.9,13.3,983.6005,0,0,0,323.4,0,10,-561.4,0,0,-387.9,,,0,0,0,0,1.15,21.79,0,,0,0,21.6,,0,14.34,0,100,0,15.29999,-0.197,0.153,-0.397,0.376,-0.106,0.086,0.303,-0.219,-0.077,343.2,0.627,18.85,0.663
8/24/22 2:50,3.78,,100,0,13.39,13.4,12.9,13.3,983.5064,0,0,0,322.9,0,10,-561.2,0,0,-390.2,,,0,0,0,0,1.2,21.7,0,,0,0,21.6,,0,14.35,0,100,0,15.32,-0.2,0.152,-0.397,0.378,-0.108,0.086,0.303,-0.222,-0.08,320.1,0.701,16.34,0.73
8/24/22 3:00,3.78,,100,0,13.41,13.5,12.87,13.3,983.468,0,0,0,322.8,0,10,-567.7,0,0,-388.5,,,0,0,0,0,1.22,21.7,0,,0,0,21.6,,0,14.6,0,100,0,15.36334,-0.2,0.152,-0.396,0.37,-0.108,0.086,0.303,-0.222,-0.08,319.5,0.598,16.86,0.625
8/24/22 3:10,3.78,,100,0,13.37,13.4,12.87,13.3,983.3962,0,0,0,326.8,0,10,-564.3,0,0,-388.4,,,0,0,0,0,0.9,21.7,0,,0,0,21.6,,0,14.64,0,100,0,15.31499,-0.202,0.152,-0.396,0.378,-0.11,0.086,0.303,-0.224,-0.082,321,0.603,15.98,0.628
8/24/22 3:20,3.78,,100,0,13.4,13.4,12.88,13.4,983.3505,0,0,0,331.7,0,10,-564.9,0,0,-388.1,,,0,0,0,0,1.09,21.7,0,,0,0,21.6,,0,14.55,0,100,0,15.37,-0.202,0.152,-0.396,0.376,-0.11,0.086,0.303,-0.224,-0.082,302.3,0.67,12.23,0.686
8/24/22 3:30,3.78,,100,0,13.45,13.5,12.87,13.4,983.2145,0,0,0,332.3,0,10,-564.7,0,0,-388.5,,,0,0,0,0,1.51,21.61,0,,0,0,21.6,,0.017,14.52,0,100,0,15.40168,-0.202,0.152,-0.396,0.373,-0.11,0.085,0.303,-0.224,-0.082,307.7,0.932,14.24,0.961
8/24/22 3:40,7.56,,100,0,13.42,13.5,12.89,13.4,983.2616,0,0,0,330.1,0,10,-569,0,0,-390.2,,,0,0,0,0,1.47,21.6,0,,0,0,21.6,,0,14.09,0,100,0,15.39334,-0.202,0.152,-0.396,0.361,-0.111,0.085,0.303,-0.224,-0.082,306.1,0.882,12.31,0.902
8/24/22 3:50,7.56,,100,0,13.43,13.5,12.89,13.4,983.3696,0,0,0,328.2,0,10,-566.7,0,0,-389.6,,,0,0,0,0,1.19,21.6,0,,0,0,21.6,,0,14.07,0,100,0,15.39167,-0.2,0.152,-0.396,0.375,-0.109,0.085,0.303,-0.222,-0.081,303.1,0.748,18.68,0.79
8/24/22 4:00,3.78,,100,0,13.44,13.5,12.88,13.4,983.4933,0,0,0,329.4,0,10,-568.6,0,0,-389.4,,,0,0,0,0,1.26,21.6,0,,0,0,21.6,,0,14.01,0,100,0,15.40167,-0.198,0.152,-0.396,0.404,-0.107,0.085,0.303,-0.22,-0.079,311.5,0.859,14.17,0.886
8/24/22 4:10,7.56,,100,0,13.48,13.5,12.88,13.4,983.5135,0,0,0,327.1,0,10,-571.3,0,0,-389.6,,,0,0,0,0,1.84,21.54,0,,0,0,21.6,,0,13.98,0,100,0,15.41334,-0.198,0.152,-0.395,0.394,-0.107,0.085,0.303,-0.22,-0.079,307.9,1.022,12.84,1.049
8/24/22 4:20,7.56,,100,0,13.51,13.6,12.87,13.5,983.5184,0,0,0,325.9,0,10,-569.5,0,0,-389.3,,,0,0,0,0,1.66,21.5,0,,0,0,21.6,,0,14.03,0,100,0,15.48333,-0.198,0.152,-0.394,0.416,-0.107,0.085,0.303,-0.22,-0.079,304,1.062,11.25,1.083
8/24/22 4:30,11.34,,100,0,13.52,13.6,12.87,13.5,983.4666,0,0,0,329.5,0,10,-569.9,0,0,-388.8,,,0,0,0,0,1.85,21.5,0,,0,0,21.6,,0.017,14.02,0,100,0,15.50167,-0.198,0.152,-0.393,0.434,-0.107,0.085,0.303,-0.22,-0.079,315.9,1.102,15.35,1.143
8/24/22 4:40,7.56,,100,0,13.58,13.6,12.88,13.5,983.5366,0,0,0,337.2,0,10,-573.8,0,0,-388.6,,,0,0,0,0,1.47,21.5,0,,0,0,21.6,,0,13.93,0,100,0,15.52666,-0.198,0.152,-0.394,0.437,-0.107,0.085,0.303,-0.22,-0.079,301.6,0.932,11.16,0.95
8/24/22 4:50,11.34,,100,0,13.6,13.7,12.85,13.6,983.5,0,0,0,340.9,0,10,-572.5,0,0,-388.4,,,0,0,0,0,1.81,21.5,0,,0,0,21.6,,0,14.04,0,100,0,15.56999,-0.198,0.152,-0.394,0.404,-0.107,0.085,0.303,-0.22,-0.079,307.8,1.061,11.96,1.085
8/24/22 5:00,11.34,,100,0,13.64,13.7,12.85,13.6,983.5954,0,0,0,344.2,0,10,-577.6,0,0,-387.7,,,0,0,0,0,1.31,21.42,0,,0,0,21.6,,0,14.13,0,100,0,15.60333,-0.199,0.152,-0.394,0.373,-0.107,0.085,0.303,-0.221,-0.079,323.2,0.918,15.27,0.951
8/24/22 5:10,11.34,,100,0,13.7,13.7,12.85,13.7,983.6039,0,0,0,345.4,0,10,-577.8,0,0,-390.2,,,0,0,0,0,1.58,21.4,0,,0,0,21.6,,0,14.17,0,100,0,15.68334,-0.199,0.152,-0.394,0.366,-0.108,0.085,0.303,-0.221,-0.08,332.4,1.078,16.36,1.124
8/24/22 5:20,15.12,,100,0,13.74,13.8,12.83,13.7,983.6844,0,0,0,345.1,0,10,-571.8,0,0,-389.7,,,0,0,0,0,1.59,21.4,0,,0,0,21.6,,0.017,14.28,0,100,0,15.70334,-0.2,0.152,-0.394,0.38,-0.109,0.085,0.303,-0.222,-0.08,324.9,1.061,15.18,1.099
8/24/22 5:30,11.34,,100,0.001,13.76,13.8,12.84,13.7,983.7921,0,0,0,344.3,0,10,-576.1,0,0,-390.1,,,0,0,0,0,1.83,21.4,0,,0,0,21.6,,0,14.44,0,100,0,15.71834,-0.2,0.152,-0.395,0.385,-0.108,0.085,0.303,-0.222,-0.08,320.1,1.083,13.2,1.112
8/24/22 5:40,15.12,,100,0.004,13.62,13.8,12.85,13.4,983.8533,0,0,0,346.8,0,10,-578.4,0,0,-388.1,,,0,0,0,0,2.16,21.4,0,,0,0,21.6,,0,14.37,0,100,0,15.57334,-0.2,0.152,-0.395,0.378,-0.108,0.085,0.303,-0.222,-0.08,301.4,1.316,15.27,1.364
8/24/22 5:50,15.12,,100,0.009,13.51,13.6,12.88,13.4,983.8746,0,0,0,344.1,0,10,-579.3,0,0,-389.2,,,0,0,0,0,1.43,21.32,0,,0,0,21.6,,0.017,14.37,0,100,0,15.47667,-0.2,0.152,-0.395,0.37,-0.108,0.085,0.303,-0.222,-0.08,301.3,0.933,12.26,0.955
